date,ESP_real_estate_f1,ESP_real_estate_f2
2020-12-24,-0.9989891698544361,-0.9974658440849467
2020-12-25,-0.9989891698544361,-0.9974658440849467
2020-12-28,-0.9989891698544361,-0.9974658440849467
2020-12-29,-0.9989891698544361,-0.9974658440849467
2020-12-30,-0.9989891698544361,-0.9974658440849467
2020-12-31,-1.0564831452894143,-0.9773393384199892
2021-01-01,-0.9991113590016832,-0.9973583856719307
2021-01-04,-0.9991113590016832,-0.9973611531774322
2021-01-05,-0.9991113590016832,-0.9973611535485419
2021-01-06,-0.9991113590016832,-0.9973611535485919
2021-01-07,-0.9991113590016832,-0.9973611535485919
2021-01-08,-0.9991113590016832,-0.9973611535485919
2021-01-11,-0.9991113590016832,-0.9973611535485919
2021-01-12,-0.9991113590016832,-0.9973611535485919
2021-01-13,-0.9991113590016832,-0.9973611535485919
2021-01-14,-0.9991113590016832,-0.9973611535485919
2021-01-15,-0.9991113590016832,-0.9973611535485919
2021-01-18,-0.9991113590016832,-0.9973611535485919
2021-01-19,-0.9991113590016832,-0.9973611535485919
2021-01-20,-0.9991113590016832,-0.9973611535485919
2021-01-21,-0.9991113590016832,-0.9973611535485919
2021-01-22,-0.9991113590016832,-0.9973611535485919
2021-01-25,-0.9991113590016832,-0.9973611535485919
2021-01-26,-0.9991113590016832,-0.9973611535485919
2021-01-27,-0.9991113590016832,-0.9973611535485919
2021-01-28,-0.9991113590016832,-0.9973611535485919
2021-01-29,-0.9991113590016832,-0.9973611535485919
2021-02-01,-0.9991271693517825,-1.0262343317877942
2021-02-02,-0.9991113916640159,-0.9975102449831174
2021-02-03,-0.9991113916640159,-0.9975065534567544
2021-02-04,-0.9991113916640159,-0.9975065529617425
2021-02-05,-0.9991113916640159,-0.997506552961676
2021-02-08,-0.9991113916640159,-0.997506552961676
2021-02-09,-0.9991113916640159,-0.997506552961676
2021-02-10,-0.9991113916640159,-0.997506552961676
2021-02-11,-0.9991113916640159,-0.997506552961676
2021-02-12,-0.9991113916640159,-0.997506552961676
2021-02-15,-0.9991113916640159,-0.997506552961676
2021-02-16,-0.9991113916640159,-0.997506552961676
2021-02-17,-0.9991113916640159,-0.997506552961676
2021-02-18,-0.9991113916640159,-0.997506552961676
2021-02-19,-0.9991113916640159,-0.997506552961676
2021-02-22,-0.9991113916640159,-0.997506552961676
2021-02-23,-0.9991113916640159,-0.997506552961676
2021-02-24,-0.9991113916640159,-0.997506552961676
2021-02-25,-0.9991113916640159,-0.997506552961676
2021-02-26,-0.9991113916640159,-0.997506552961676
2021-03-01,-1.007949237804743,-0.9847785564750836
2021-03-02,-0.999129410534016,-0.9974404122667372
2021-03-03,-0.999129410534016,-0.9974421430476037
2021-03-04,-0.999129410534016,-0.9974421432796932
2021-03-05,-0.999129410534016,-0.9974421432797244
2021-03-08,-0.999129410534016,-0.9974421432797244
2021-03-09,-0.999129410534016,-0.9974421432797244
2021-03-10,-0.999129410534016,-0.9974421432797244
2021-03-11,-0.999129410534016,-0.9974421432797244
2021-03-12,-0.999129410534016,-0.9974421432797244
2021-03-15,-0.999129410534016,-0.9974421432797244
2021-03-16,-0.999129410534016,-0.9974421432797244
2021-03-17,-0.999129410534016,-0.9974421432797244
2021-03-18,-0.999129410534016,-0.9974421432797244
2021-03-19,-0.999129410534016,-0.9974421432797244
2021-03-22,-0.999129410534016,-0.9974421432797244
2021-03-23,-0.999129410534016,-0.9974421432797244
2021-03-24,-0.999129410534016,-0.9974421432797244
2021-03-25,-0.999129410534016,-0.9974421432797244
2021-03-26,-0.999129410534016,-0.9974421432797244
2021-03-29,-0.999129410534016,-0.9974421432797244
2021-03-30,-0.999129410534016,-0.9974421432797244
2021-03-31,-0.9921162989211011,-0.8081324423742087
2021-04-01,-0.9991150238320117,-0.9960807668956535
2021-04-02,-0.9991150238320117,-0.9961154454223049
2021-04-05,-0.9991150238320117,-0.9961154500727604
2021-04-06,-0.9991150238320117,-0.9961154500733839
2021-04-07,-0.9991150238320117,-0.9961154500733841
2021-04-08,-0.9991150238320117,-0.9961154500733841
2021-04-09,-0.9991150238320117,-0.9961154500733841
2021-04-12,-0.9991150238320117,-0.9961154500733841
2021-04-13,-0.9991150238320117,-0.9961154500733841
2021-04-14,-0.9991150238320117,-0.9961154500733841
2021-04-15,-0.9991150238320117,-0.9961154500733841
2021-04-16,-0.9991150238320117,-0.9961154500733841
2021-04-19,-0.9991150238320117,-0.9961154500733841
2021-04-20,-0.9991150238320117,-0.9961154500733841
2021-04-21,-0.9991150238320117,-0.9961154500733841
2021-04-22,-0.9991150238320117,-0.9961154500733841
2021-04-23,-0.9991150238320117,-0.9961154500733841
2021-04-26,-0.9991150238320117,-0.9961154500733841
2021-04-27,-0.9991150238320117,-0.9961154500733841
2021-04-28,-0.9991150238320117,-0.9961154500733841
2021-04-29,-0.9991150238320117,-0.9961154500733841
2021-04-30,-1.0004091733905722,-0.9828529896773414
2021-05-03,-0.9991176828255734,-0.9960089594148779
2021-05-04,-0.9991176828255734,-0.9960107591468437
2021-05-05,-0.9991176828255734,-0.9960107593881791
2021-05-06,-0.9991176828255734,-0.9960107593882114
2021-05-07,-0.9991176828255734,-0.9960107593882114
2021-05-10,-0.9991176828255734,-0.9960107593882114
2021-05-11,-0.9991176828255734,-0.9960107593882114
2021-05-12,-0.9991176828255734,-0.9960107593882114
2021-05-13,-0.9991176828255734,-0.9960107593882114
2021-05-14,-0.9991176828255734,-0.9960107593882114
2021-05-17,-0.9991176828255734,-0.9960107593882114
2021-05-18,-0.9991176828255734,-0.9960107593882114
2021-05-19,-0.9991176828255734,-0.9960107593882114
2021-05-20,-0.9991176828255734,-0.9960107593882114
2021-05-21,-0.9991176828255734,-0.9960107593882114
2021-05-24,-0.9991176828255734,-0.9960107593882114
2021-05-25,-0.9991176828255734,-0.9960107593882114
2021-05-26,-0.9991176828255734,-0.9960107593882114
2021-05-27,-0.9991176828255734,-0.9960107593882114
2021-05-28,-0.9991176828255734,-0.9960107593882114
2021-05-31,-1.0049890044771876,-0.9852762432021978
2021-06-01,-0.9991296331789512,-0.9959226215174665
2021-06-02,-0.9991296331789512,-0.9959240723679522
2021-06-03,-0.9991296331789512,-0.9959240725625041
2021-06-04,-0.9991296331789512,-0.9959240725625301
2021-06-07,-0.9991296331789512,-0.9959240725625303
2021-06-08,-0.9991296331789512,-0.9959240725625303
2021-06-09,-0.9991296331789512,-0.9959240725625303
2021-06-10,-0.9991296331789512,-0.9959240725625303
2021-06-11,-0.9991296331789512,-0.9959240725625303
2021-06-14,-0.9991296331789512,-0.9959240725625303
2021-06-15,-0.9991296331789512,-0.9959240725625303
2021-06-16,-0.9991296331789512,-0.9959240725625303
2021-06-17,-0.9991296331789512,-0.9959240725625303
2021-06-18,-0.9991296331789512,-0.9959240725625303
2021-06-21,-0.9991296331789512,-0.9959240725625303
2021-06-22,-0.9991296331789512,-0.9959240725625303
2021-06-23,-0.9991296331789512,-0.9959240725625303
2021-06-24,-0.9991296331789512,-0.9959240725625303
2021-06-25,-0.9991296331789512,-0.9959240725625303
2021-06-28,-0.9991296331789512,-0.9959240725625303
2021-06-29,-0.9991296331789512,-0.9959240725625303
2021-06-30,-0.9787664152255781,-0.8499082492537018
2021-07-01,-0.9990870116441699,-0.994394400709173
2021-07-02,-0.9990870116441699,-0.9944189970939704
2021-07-05,-0.9990870116441699,-0.9944190003923419
2021-07-06,-0.9990870116441699,-0.9944190003927843
2021-07-07,-0.9990870116441699,-0.9944190003927843
2021-07-08,-0.9990870116441699,-0.9944190003927843
2021-07-09,-0.9990870116441699,-0.9944190003927843
2021-07-12,-0.9990870116441699,-0.9944190003927843
2021-07-13,-0.9990870116441699,-0.9944190003927843
2021-07-14,-0.9990870116441699,-0.9944190003927843
2021-07-15,-0.9990870116441699,-0.9944190003927843
2021-07-16,-0.9990870116441699,-0.9944190003927843
2021-07-19,-0.9990870116441699,-0.9944190003927843
2021-07-20,-0.9990870116441699,-0.9944190003927843
2021-07-21,-0.9990870116441699,-0.9944190003927843
2021-07-22,-0.9990870116441699,-0.9944190003927843
2021-07-23,-0.9990870116441699,-0.9944190003927843
2021-07-26,-0.9990870116441699,-0.9944190003927843
2021-07-27,-0.9990870116441699,-0.9944190003927843
2021-07-28,-0.9990870116441699,-0.9944190003927843
2021-07-29,-0.9990870116441699,-0.9944190003927843
2021-07-30,-0.9990870116441699,-0.9944190003927843
2021-08-02,-0.96940759648742,-0.9572235037450789
2021-08-03,-0.9990213473900438,-0.9939762519099318
2021-08-04,-0.9990213473900438,-0.993981467776127
2021-08-05,-0.9990213473900438,-0.9939814684755532
2021-08-06,-0.9990213473900438,-0.9939814684756472
2021-08-09,-0.9990213473900438,-0.9939814684756472
2021-08-10,-0.9990213473900438,-0.9939814684756472
2021-08-11,-0.9990213473900438,-0.9939814684756472
2021-08-12,-0.9990213473900438,-0.9939814684756472
2021-08-13,-0.9990213473900438,-0.9939814684756472
2021-08-16,-0.9990213473900438,-0.9939814684756472
2021-08-17,-0.9990213473900438,-0.9939814684756472
2021-08-18,-0.9990213473900438,-0.9939814684756472
2021-08-19,-0.9990213473900438,-0.9939814684756472
2021-08-20,-0.9990213473900438,-0.9939814684756472
2021-08-23,-0.9990213473900438,-0.9939814684756472
2021-08-24,-0.9990213473900438,-0.9939814684756472
2021-08-25,-0.9990213473900438,-0.9939814684756472
2021-08-26,-0.9990213473900438,-0.9939814684756472
2021-08-27,-0.9990213473900438,-0.9939814684756472
2021-08-30,-0.9990213473900438,-0.9939814684756472
2021-08-31,-0.9682951626125064,-1.0598997426029966
2021-09-01,-0.9989490332126667,-0.9947080318967373
2021-09-02,-0.9989490332126667,-0.9947000801174118
2021-09-03,-0.9989490332126667,-0.9947000790511318
2021-09-06,-0.9989490332126667,-0.9947000790509889
2021-09-07,-0.9989490332126667,-0.9947000790509887
2021-09-08,-0.9989490332126667,-0.9947000790509887
2021-09-09,-0.9989490332126667,-0.9947000790509887
2021-09-10,-0.9989490332126667,-0.9947000790509887
2021-09-13,-0.9989490332126667,-0.9947000790509887
2021-09-14,-0.9989490332126667,-0.9947000790509887
2021-09-15,-0.9989490332126667,-0.9947000790509887
2021-09-16,-0.9989490332126667,-0.9947000790509887
2021-09-17,-0.9989490332126667,-0.9947000790509887
2021-09-20,-0.9989490332126667,-0.9947000790509887
2021-09-21,-0.9989490332126667,-0.9947000790509887
2021-09-22,-0.9989490332126667,-0.9947000790509887
2021-09-23,-0.9989490332126667,-0.9947000790509887
2021-09-24,-0.9989490332126667,-0.9947000790509887
2021-09-27,-0.9989490332126667,-0.9947000790509887
2021-09-28,-0.9989490332126667,-0.9947000790509887
2021-09-29,-0.9989490332126667,-0.9947000790509887
2021-09-30,-1.011703419377635,-0.8747321982829904
2021-10-01,-0.9989789457047844,-0.9931456519840226
2021-10-04,-0.9989789457047844,-0.9931649009336903
2021-10-05,-0.9989789457047844,-0.9931649035149506
2021-10-06,-0.9989789457047844,-0.9931649035152968
2021-10-07,-0.9989789457047844,-0.9931649035152968
2021-10-08,-0.9989789457047844,-0.9931649035152968
2021-10-11,-0.9989789457047844,-0.9931649035152968
2021-10-12,-0.9989789457047844,-0.9931649035152968
2021-10-13,-0.9989789457047844,-0.9931649035152968
2021-10-14,-0.9989789457047844,-0.9931649035152968
2021-10-15,-0.9989789457047844,-0.9931649035152968
2021-10-18,-0.9989789457047844,-0.9931649035152968
2021-10-19,-0.9989789457047844,-0.9931649035152968
2021-10-20,-0.9989789457047844,-0.9931649035152968
2021-10-21,-0.9989789457047844,-0.9931649035152968
2021-10-22,-0.9989789457047844,-0.9931649035152968
2021-10-25,-0.9989789457047844,-0.9931649035152968
2021-10-26,-0.9989789457047844,-0.9931649035152968
2021-10-27,-0.9989789457047844,-0.9931649035152968
2021-10-28,-0.9989789457047844,-0.9931649035152968
2021-10-29,-0.9989789457047844,-0.9931649035152968
2021-11-01,-0.9788789684305752,-0.9878930885321175
2021-11-02,-0.9989306550199397,-0.9930918985597791
2021-11-03,-0.9989306550199397,-0.9930926012069613
2021-11-04,-0.9989306550199397,-0.9930926013011828
2021-11-05,-0.9989306550199397,-0.9930926013011954
2021-11-08,-0.9989306550199397,-0.9930926013011954
2021-11-09,-0.9989306550199397,-0.9930926013011954
2021-11-10,-0.9989306550199397,-0.9930926013011954
2021-11-11,-0.9989306550199397,-0.9930926013011954
2021-11-12,-0.9989306550199397,-0.9930926013011954
2021-11-15,-0.9989306550199397,-0.9930926013011954
2021-11-16,-0.9989306550199397,-0.9930926013011954
2021-11-17,-0.9989306550199397,-0.9930926013011954
2021-11-18,-0.9989306550199397,-0.9930926013011954
2021-11-19,-0.9989306550199397,-0.9930926013011954
2021-11-22,-0.9989306550199397,-0.9930926013011954
2021-11-23,-0.9989306550199397,-0.9930926013011954
2021-11-24,-0.9989306550199397,-0.9930926013011954
2021-11-25,-0.9989306550199397,-0.9930926013011954
2021-11-26,-0.9989306550199397,-0.9930926013011954
2021-11-29,-0.9989306550199397,-0.9930926013011954
2021-11-30,-1.002117938585863,-0.9860302301048867
2021-12-01,-0.998938353404009,-0.9929935125602334
2021-12-02,-0.998938353404009,-0.992994456216347
2021-12-03,-0.998938353404009,-0.9929944563428865
2021-12-06,-0.998938353404009,-0.9929944563429034
2021-12-07,-0.998938353404009,-0.9929944563429034
2021-12-08,-0.998938353404009,-0.9929944563429034
2021-12-09,-0.998938353404009,-0.9929944563429034
2021-12-10,-0.998938353404009,-0.9929944563429034
2021-12-13,-0.998938353404009,-0.9929944563429034
2021-12-14,-0.998938353404009,-0.9929944563429034
2021-12-15,-0.998938353404009,-0.9929944563429034
2021-12-16,-0.998938353404009,-0.9929944563429034
2021-12-17,-0.998938353404009,-0.9929944563429034
2021-12-20,-0.998938353404009,-0.9929944563429034
2021-12-21,-0.998938353404009,-0.9929944563429034
2021-12-22,-0.998938353404009,-0.9929944563429034
2021-12-23,-0.998938353404009,-0.9929944563429034
2021-12-24,-0.998938353404009,-0.9929944563429034
2021-12-27,-0.998938353404009,-0.9929944563429034
2021-12-28,-0.998938353404009,-0.9929944563429034
2021-12-29,-0.998938353404009,-0.9929944563429034
2021-12-30,-0.998938353404009,-0.9929944563429034
2021-12-31,-1.0077780623306867,-0.8805065111017645
2022-01-03,-0.9989593914221251,-0.9910998953707671
2022-01-04,-0.9989593914221251,-0.9911176368484776
2022-01-05,-0.9989593914221251,-0.9911176392275828
2022-01-06,-0.9989593914221251,-0.9911176392279017
2022-01-07,-0.9989593914221251,-0.9911176392279017
2022-01-10,-0.9989593914221251,-0.9911176392279017
2022-01-11,-0.9989593914221251,-0.9911176392279017
2022-01-12,-0.9989593914221251,-0.9911176392279017
2022-01-13,-0.9989593914221251,-0.9911176392279017
2022-01-14,-0.9989593914221251,-0.9911176392279017
2022-01-17,-0.9989593914221251,-0.9911176392279017
2022-01-18,-0.9989593914221251,-0.9911176392279017
2022-01-19,-0.9989593914221251,-0.9911176392279017
2022-01-20,-0.9989593914221251,-0.9911176392279017
2022-01-21,-0.9989593914221251,-0.9911176392279017
2022-01-24,-0.9989593914221251,-0.9911176392279017
2022-01-25,-0.9989593914221251,-0.9911176392279017
2022-01-26,-0.9989593914221251,-0.9911176392279017
2022-01-27,-0.9989593914221251,-0.9911176392279017
2022-01-28,-0.9989593914221251,-0.9911176392279017
2022-01-31,-0.9655015834040547,-1.0272506027300643
2022-02-01,-0.9988759556193816,-0.9917278799806425
2022-02-02,-0.9988759556193816,-0.9917233608296506
2022-02-03,-0.9988759556193816,-0.9917233602236597
2022-02-04,-0.9988759556193816,-0.9917233602235784
2022-02-07,-0.9988759556193816,-0.9917233602235784
2022-02-08,-0.9988759556193816,-0.9917233602235784
2022-02-09,-0.9988759556193816,-0.9917233602235784
2022-02-10,-0.9988759556193816,-0.9917233602235784
2022-02-11,-0.9988759556193816,-0.9917233602235784
2022-02-14,-0.9988759556193816,-0.9917233602235784
2022-02-15,-0.9988759556193816,-0.9917233602235784
2022-02-16,-0.9988759556193816,-0.9917233602235784
2022-02-17,-0.9988759556193816,-0.9917233602235784
2022-02-18,-0.9988759556193816,-0.9917233602235784
2022-02-21,-0.9988759556193816,-0.9917233602235784
2022-02-22,-0.9988759556193816,-0.9917233602235784
2022-02-23,-0.9988759556193816,-0.9917233602235784
2022-02-24,-0.9988759556193816,-0.9917233602235784
2022-02-25,-0.9988759556193816,-0.9917233602235784
2022-02-28,-0.9727575443074582,-1.0535377762255231
2022-03-01,-0.9988070314419166,-0.9926622961420596
2022-03-02,-0.9988070314419166,-0.9926548270284458
2022-03-03,-0.9988070314419166,-0.9926548260268874
2022-03-04,-0.9988070314419166,-0.992654826026753
2022-03-07,-0.9988070314419166,-0.992654826026753
2022-03-08,-0.9988070314419166,-0.992654826026753
2022-03-09,-0.9988070314419166,-0.992654826026753
2022-03-10,-0.9988070314419166,-0.992654826026753
2022-03-11,-0.9988070314419166,-0.992654826026753
2022-03-14,-0.9988070314419166,-0.992654826026753
2022-03-15,-0.9988070314419166,-0.992654826026753
2022-03-16,-0.9988070314419166,-0.992654826026753
2022-03-17,-0.9988070314419166,-0.992654826026753
2022-03-18,-0.9988070314419166,-0.992654826026753
2022-03-21,-0.9988070314419166,-0.992654826026753
2022-03-22,-0.9988070314419166,-0.992654826026753
2022-03-23,-0.9988070314419166,-0.992654826026753
2022-03-24,-0.9988070314419166,-0.992654826026753
2022-03-25,-0.9988070314419166,-0.992654826026753
2022-03-28,-0.9988070314419166,-0.992654826026753
2022-03-29,-0.9988070314419166,-0.992654826026753
2022-03-30,-0.9988070314419166,-0.992654826026753
2022-03-31,-0.9591378573257447,-1.0522670004420247
2022-04-01,-0.9986943130337077,-0.9934619081024547
2022-04-04,-0.9986943130337077,-0.9934546714159049
2022-04-05,-0.9986943130337077,-0.9934546704455128
2022-04-06,-0.9986943130337077,-0.9934546704453828
2022-04-07,-0.9986943130337077,-0.9934546704453828
2022-04-08,-0.9986943130337077,-0.9934546704453828
2022-04-11,-0.9986943130337077,-0.9934546704453828
2022-04-12,-0.9986943130337077,-0.9934546704453828
2022-04-13,-0.9986943130337077,-0.9934546704453828
2022-04-14,-0.9986943130337077,-0.9934546704453828
2022-04-15,-0.9986943130337077,-0.9934546704453828
2022-04-18,-0.9986943130337077,-0.9934546704453828
2022-04-19,-0.9986943130337077,-0.9934546704453828
2022-04-20,-0.9986943130337077,-0.9934546704453828
2022-04-21,-0.9986943130337077,-0.9934546704453828
2022-04-22,-0.9986943130337077,-0.9934546704453828
2022-04-25,-0.9986943130337077,-0.9934546704453828
2022-04-26,-0.9986943130337077,-0.9934546704453828
2022-04-27,-0.9986943130337077,-0.9934546704453828
2022-04-28,-0.9986943130337077,-0.9934546704453828
2022-04-29,-0.9986943130337077,-0.9934546704453828
2022-05-02,-0.9554975603916839,-0.9750835211688338
2022-05-03,-0.9985604986708138,-0.9932060499188635
2022-05-04,-0.9985604986708138,-0.9932085482345834
2022-05-05,-0.9985604986708138,-0.9932085485695961
2022-05-06,-0.9985604986708138,-0.9932085485696411
2022-05-09,-0.9985604986708138,-0.9932085485696411
2022-05-10,-0.9985604986708138,-0.9932085485696411
2022-05-11,-0.9985604986708138,-0.9932085485696411
2022-05-12,-0.9985604986708138,-0.9932085485696411
2022-05-13,-0.9985604986708138,-0.9932085485696411
2022-05-16,-0.9985604986708138,-0.9932085485696411
2022-05-17,-0.9985604986708138,-0.9932085485696411
2022-05-18,-0.9985604986708138,-0.9932085485696411
2022-05-19,-0.9985604986708138,-0.9932085485696411
2022-05-20,-0.9985604986708138,-0.9932085485696411
2022-05-23,-0.9985604986708138,-0.9932085485696411
2022-05-24,-0.9985604986708138,-0.9932085485696411
2022-05-25,-0.9985604986708138,-0.9932085485696411
2022-05-26,-0.9985604986708138,-0.9932085485696411
2022-05-27,-0.9985604986708138,-0.9932085485696411
2022-05-30,-0.9985604986708138,-0.9932085485696411
2022-05-31,-0.962079640295061,-1.0632236130577624
2022-06-01,-0.9984383683495991,-0.9940732310127093
2022-06-02,-0.9984383683495991,-0.9940648434192869
2022-06-03,-0.9984383683495991,-0.9940648422945679
2022-06-06,-0.9984383683495991,-0.9940648422944169
2022-06-07,-0.9984383683495991,-0.9940648422944169
2022-06-08,-0.9984383683495991,-0.9940648422944169
2022-06-09,-0.9984383683495991,-0.9940648422944169
2022-06-10,-0.9984383683495991,-0.9940648422944169
2022-06-13,-0.9984383683495991,-0.9940648422944169
2022-06-14,-0.9984383683495991,-0.9940648422944169
2022-06-15,-0.9984383683495991,-0.9940648422944169
2022-06-16,-0.9984383683495991,-0.9940648422944169
2022-06-17,-0.9984383683495991,-0.9940648422944169
2022-06-20,-0.9984383683495991,-0.9940648422944169
2022-06-21,-0.9984383683495991,-0.9940648422944169
2022-06-22,-0.9984383683495991,-0.9940648422944169
2022-06-23,-0.9984383683495991,-0.9940648422944169
2022-06-24,-0.9984383683495991,-0.9940648422944169
2022-06-27,-0.9984383683495991,-0.9940648422944169
2022-06-28,-0.9984383683495991,-0.9940648422944169
2022-06-29,-0.9984383683495991,-0.9940648422944169
2022-06-30,-0.9709592797784893,-0.9959193253382721
2022-07-01,-0.9983406672162595,-0.9940869447224964
2022-07-04,-0.9983406672162595,-0.9940866996874554
2022-07-05,-0.9983406672162595,-0.9940866996545975
2022-07-06,-0.9983406672162595,-0.994086699654593
2022-07-07,-0.9983406672162595,-0.994086699654593
2022-07-08,-0.9983406672162595,-0.994086699654593
2022-07-11,-0.9983406672162595,-0.994086699654593
2022-07-12,-0.9983406672162595,-0.994086699654593
2022-07-13,-0.9983406672162595,-0.994086699654593
2022-07-14,-0.9983406672162595,-0.994086699654593
2022-07-15,-0.9983406672162595,-0.994086699654593
2022-07-18,-0.9983406672162595,-0.994086699654593
2022-07-19,-0.9983406672162595,-0.994086699654593
2022-07-20,-0.9983406672162595,-0.994086699654593
2022-07-21,-0.9983406672162595,-0.994086699654593
2022-07-22,-0.9983406672162595,-0.994086699654593
2022-07-25,-0.9983406672162595,-0.994086699654593
2022-07-26,-0.9983406672162595,-0.994086699654593
2022-07-27,-0.9983406672162595,-0.994086699654593
2022-07-28,-0.9983406672162595,-0.994086699654593
2022-07-29,-0.9983406672162595,-0.994086699654593
2022-08-01,-0.9496487887255745,-1.0541314443931273
2022-08-02,-0.9981514606272894,-0.9947424224595325
2022-08-03,-0.9981514606272894,-0.9947351191469832
2022-08-04,-0.9981514606272894,-0.9947351181676573
2022-08-05,-0.9981514606272894,-0.9947351181675259
2022-08-08,-0.9981514606272894,-0.9947351181675259
2022-08-09,-0.9981514606272894,-0.9947351181675259
2022-08-10,-0.9981514606272894,-0.9947351181675259
2022-08-11,-0.9981514606272894,-0.9947351181675259
2022-08-12,-0.9981514606272894,-0.9947351181675259
2022-08-15,-0.9981514606272894,-0.9947351181675259
2022-08-16,-0.9981514606272894,-0.9947351181675259
2022-08-17,-0.9981514606272894,-0.9947351181675259
2022-08-18,-0.9981514606272894,-0.9947351181675259
2022-08-19,-0.9981514606272894,-0.9947351181675259
2022-08-22,-0.9981514606272894,-0.9947351181675259
2022-08-23,-0.9981514606272894,-0.9947351181675259
2022-08-24,-0.9981514606272894,-0.9947351181675259
2022-08-25,-0.9981514606272894,-0.9947351181675259
2022-08-26,-0.9981514606272894,-0.9947351181675259
2022-08-29,-0.9981514606272894,-0.9947351181675259
2022-08-30,-0.9981514606272894,-0.9947351181675259
2022-08-31,-0.9040575293921704,-1.1365475407054162
2022-09-01,-0.9977164789893341,-0.9959731419310871
2022-09-02,-0.9977164789893341,-0.995957645063034
2022-09-05,-0.9977164789893341,-0.995957642985032
2022-09-06,-0.9977164789893341,-0.9959576429847533
2022-09-07,-0.9977164789893341,-0.9959576429847533
2022-09-08,-0.9977164789893341,-0.9959576429847533
2022-09-09,-0.9977164789893341,-0.9959576429847533
2022-09-12,-0.9977164789893341,-0.9959576429847533
2022-09-13,-0.9977164789893341,-0.9959576429847533
2022-09-14,-0.9977164789893341,-0.9959576429847533
2022-09-15,-0.9977164789893341,-0.9959576429847533
2022-09-16,-0.9977164789893341,-0.9959576429847533
2022-09-19,-0.9977164789893341,-0.9959576429847533
2022-09-20,-0.9977164789893341,-0.9959576429847533
2022-09-21,-0.9977164789893341,-0.9959576429847533
2022-09-22,-0.9977164789893341,-0.9959576429847533
2022-09-23,-0.9977164789893341,-0.9959576429847533
2022-09-26,-0.9977164789893341,-0.9959576429847533
2022-09-27,-0.9977164789893341,-0.9959576429847533
2022-09-28,-0.9977164789893341,-0.9959576429847533
2022-09-29,-0.9977164789893341,-0.9959576429847533
2022-09-30,-0.8794239799919974,-1.1980407384645655
2022-10-03,-0.9970224716265503,-0.9972191241352449
2022-10-04,-0.9970224716265503,-0.9971985882904871
2022-10-05,-0.9970224716265503,-0.9971985855368208
2022-10-06,-0.9970224716265503,-0.9971985855364516
2022-10-07,-0.9970224716265503,-0.9971985855364516
2022-10-10,-0.9970224716265503,-0.9971985855364516
2022-10-11,-0.9970224716265503,-0.9971985855364516
2022-10-12,-0.9970224716265503,-0.9971985855364516
2022-10-13,-0.9970224716265503,-0.9971985855364516
2022-10-14,-0.9970224716265503,-0.9971985855364516
2022-10-17,-0.9970224716265503,-0.9971985855364516
2022-10-18,-0.9970224716265503,-0.9971985855364516
2022-10-19,-0.9970224716265503,-0.9971985855364516
2022-10-20,-0.9970224716265503,-0.9971985855364516
2022-10-21,-0.9970224716265503,-0.9971985855364516
2022-10-24,-0.9970224716265503,-0.9971985855364516
2022-10-25,-0.9970224716265503,-0.9971985855364516
2022-10-26,-0.9970224716265503,-0.9971985855364516
2022-10-27,-0.9970224716265503,-0.9971985855364516
2022-10-28,-0.9970224716265503,-0.9971985855364516
2022-10-31,-0.8028824923712203,-1.1325047020593322
2022-11-01,-0.9953419944630292,-0.9978390750802244
2022-11-02,-0.9953419944630292,-0.9978241106794926
2022-11-03,-0.9953419944630292,-0.9978241086728883
2022-11-04,-0.9953419944630292,-0.9978241086726193
2022-11-07,-0.9953419944630292,-0.9978241086726192
2022-11-08,-0.9953419944630292,-0.9978241086726192
2022-11-09,-0.9953419944630292,-0.9978241086726192
2022-11-10,-0.9953419944630292,-0.9978241086726192
2022-11-11,-0.9953419944630292,-0.9978241086726192
2022-11-14,-0.9953419944630292,-0.9978241086726192
2022-11-15,-0.9953419944630292,-0.9978241086726192
2022-11-16,-0.9953419944630292,-0.9978241086726192
2022-11-17,-0.9953419944630292,-0.9978241086726192
2022-11-18,-0.9953419944630292,-0.9978241086726192
2022-11-21,-0.9953419944630292,-0.9978241086726192
2022-11-22,-0.9953419944630292,-0.9978241086726192
2022-11-23,-0.9953419944630292,-0.9978241086726192
2022-11-24,-0.9953419944630292,-0.9978241086726192
2022-11-25,-0.9953419944630292,-0.9978241086726192
2022-11-28,-0.9953419944630292,-0.9978241086726192
2022-11-29,-0.9953419944630292,-0.9978241086726192
2022-11-30,-0.868431872409649,-1.0770724663550888
2022-12-01,-0.9938498197240995,-0.998139949846866
2022-12-02,-0.9938498197240995,-0.9981305006238244
2022-12-05,-0.9938498197240995,-0.99813049935675
2022-12-06,-0.9938498197240995,-0.99813049935658
2022-12-07,-0.9938498197240995,-0.99813049935658
2022-12-08,-0.9938498197240995,-0.99813049935658
2022-12-09,-0.9938498197240995,-0.99813049935658
2022-12-12,-0.9938498197240995,-0.99813049935658
2022-12-13,-0.9938498197240995,-0.99813049935658
2022-12-14,-0.9938498197240995,-0.99813049935658
2022-12-15,-0.9938498197240995,-0.99813049935658
2022-12-16,-0.9938498197240995,-0.99813049935658
2022-12-19,-0.9938498197240995,-0.99813049935658
2022-12-20,-0.9938498197240995,-0.99813049935658
2022-12-21,-0.9938498197240995,-0.99813049935658
2022-12-22,-0.9938498197240995,-0.99813049935658
2022-12-23,-0.9938498197240995,-0.99813049935658
