date,FRA_real_estate_f1,FRA_real_estate_f2
2019-09-10,-0.9998397660336379,0.9998658275470058
2019-09-11,-0.9998397660336371,0.9998658275470058
2019-09-12,-0.9998397660336371,0.9998658275470058
2019-09-13,-0.9998397660336371,0.9998658275470058
2019-09-16,-0.9998397660336371,0.9998658275470058
2019-09-17,-0.9998397660336371,0.9998658275470058
2019-09-18,-0.9998397660336371,0.9998658275470058
2019-09-19,-0.9998397660336371,0.9998658275470058
2019-09-20,-0.9998397660336371,0.9998658275470058
2019-09-23,-0.9998397660336371,0.9998658275470058
2019-09-24,-0.9998397660336371,0.9998658275470058
2019-09-25,-0.9998397660336371,0.9998658275470058
2019-09-26,-0.9998397660336371,0.9998658275470058
2019-09-27,-0.9998397660336371,0.9998658275470058
2019-09-30,-0.9745838152344023,1.0205885538980932
2019-10-01,-0.9996520963867168,0.999871219873645
2019-10-02,-0.9998301302870034,0.9998712191983974
2019-10-03,-0.9998313473193154,0.9998712191983974
2019-10-04,-0.9998313556366756,0.9998712191983974
2019-10-07,-0.9998313556935173,0.9998712191983974
2019-10-08,-0.9998313556939058,0.9998712191983974
2019-10-09,-0.9998313556939086,0.9998712191983974
2019-10-10,-0.9998313556939086,0.9998712191983974
2019-10-11,-0.9998313556939086,0.9998712191983974
2019-10-14,-0.9998313556939086,0.9998712191983974
2019-10-15,-0.9998313556939086,0.9998712191983974
2019-10-16,-0.9998313556939086,0.9998712191983974
2019-10-17,-0.9998313556939086,0.9998712191983974
2019-10-18,-0.9998313556939086,0.9998712191983974
2019-10-21,-0.9998313556939086,0.9998712191983974
2019-10-22,-0.9998313556939086,0.9998712191983974
2019-10-23,-0.9998313556939086,0.9998712191983974
2019-10-24,-0.9998313556939086,0.9998712191983974
2019-10-25,-0.9998313556939086,0.9998712191983974
2019-10-28,-0.9998313556939086,0.9998712191983974
2019-10-29,-0.9998313556939086,0.9998712191983974
2019-10-30,-0.9998313556939086,0.9998712191983974
2019-10-31,-0.9891203481751442,1.05147925893084
2019-11-01,-0.9997533249973417,0.9998835483540062
2019-11-04,-0.9998271761662868,0.9998835467454344
2019-11-05,-0.9998276809303434,0.9998835467454344
2019-11-06,-0.9998276843799642,0.9998835467454344
2019-11-07,-0.9998276844035392,0.9998835467454344
2019-11-08,-0.9998276844037003,0.9998835467454344
2019-11-11,-0.9998276844037014,0.9998835467454344
2019-11-12,-0.9998276844037014,0.9998835467454344
2019-11-13,-0.9998276844037014,0.9998835467454344
2019-11-14,-0.9998276844037014,0.9998835467454344
2019-11-15,-0.9998276844037014,0.9998835467454344
2019-11-18,-0.9998276844037014,0.9998835467454344
2019-11-19,-0.9998276844037014,0.9998835467454344
2019-11-20,-0.9998276844037014,0.9998835467454344
2019-11-21,-0.9998276844037014,0.9998835467454344
2019-11-22,-0.9998276844037014,0.9998835467454344
2019-11-25,-0.9998276844037014,0.9998835467454344
2019-11-26,-0.9998276844037014,0.9998835467454344
2019-11-27,-0.9998276844037014,0.9998835467454344
2019-11-28,-0.9998276844037014,0.9998835467454344
2019-11-29,-0.9998276844037014,0.9998835467454344
2019-12-02,-1.0079588593727662,1.0159429469557975
2019-12-03,-0.9998853375090327,0.999887198692547
2019-12-04,-0.9998308276936928,0.999887198165641
2019-12-05,-0.9998304551977452,0.999887198165641
2019-12-06,-0.9998304526520646,0.999887198165641
2019-12-09,-0.9998304526346673,0.999887198165641
2019-12-10,-0.9998304526345482,0.999887198165641
2019-12-11,-0.9998304526345474,0.999887198165641
2019-12-12,-0.9998304526345474,0.999887198165641
2019-12-13,-0.9998304526345474,0.999887198165641
2019-12-16,-0.9998304526345474,0.999887198165641
2019-12-17,-0.9998304526345474,0.999887198165641
2019-12-18,-0.9998304526345474,0.999887198165641
2019-12-19,-0.9998304526345474,0.999887198165641
2019-12-20,-0.9998304526345474,0.999887198165641
2019-12-23,-0.9998304526345474,0.999887198165641
2019-12-24,-0.9998304526345474,0.999887198165641
2019-12-25,-0.9998304526345474,0.999887198165641
2019-12-26,-0.9998304526345474,0.999887198165641
2019-12-27,-0.9998304526345474,0.999887198165641
2019-12-30,-0.9998304526345474,0.999887198165641
2019-12-31,-1.0438108180548495,1.1563887481805983
2020-01-01,-1.0001263090028976,0.9999156610607207
2020-01-02,-0.999846361573673,0.9999156568209564
2020-01-03,-0.9998444491880542,0.9999156568209563
2020-01-06,-0.9998444361186192,0.9999156568209563
2020-01-07,-0.9998444360293011,0.9999156568209563
2020-01-08,-0.9998444360286906,0.9999156568209563
2020-01-09,-0.9998444360286864,0.9999156568209563
2020-01-10,-0.9998444360286864,0.9999156568209563
2020-01-13,-0.9998444360286864,0.9999156568209563
2020-01-14,-0.9998444360286864,0.9999156568209563
2020-01-15,-0.9998444360286864,0.9999156568209563
2020-01-16,-0.9998444360286864,0.9999156568209563
2020-01-17,-0.9998444360286864,0.9999156568209563
2020-01-20,-0.9998444360286864,0.9999156568209563
2020-01-21,-0.9998444360286864,0.9999156568209563
2020-01-22,-0.9998444360286864,0.9999156568209563
2020-01-23,-0.9998444360286864,0.9999156568209563
2020-01-24,-0.9998444360286864,0.9999156568209563
2020-01-27,-0.9998444360286864,0.9999156568209563
2020-01-28,-0.9998444360286864,0.9999156568209563
2020-01-29,-0.9998444360286864,0.9999156568209563
2020-01-30,-0.9998444360286864,0.9999156568209563
2020-01-31,-1.0078896161629365,0.990724444307357
2020-02-03,-0.9999012221462088,0.9999140848038991
2020-02-04,-0.9998472802061389,0.999914085117072
2020-02-05,-0.999846911590483,0.999914085117072
2020-02-06,-0.9998469090713207,0.999914085117072
2020-02-07,-0.9998469090541044,0.999914085117072
2020-02-10,-0.9998469090539868,0.999914085117072
2020-02-11,-0.999846909053986,0.999914085117072
2020-02-12,-0.999846909053986,0.999914085117072
2020-02-13,-0.999846909053986,0.999914085117072
2020-02-14,-0.999846909053986,0.999914085117072
2020-02-17,-0.999846909053986,0.999914085117072
2020-02-18,-0.999846909053986,0.999914085117072
2020-02-19,-0.999846909053986,0.999914085117072
2020-02-20,-0.999846909053986,0.999914085117072
2020-02-21,-0.999846909053986,0.999914085117072
2020-02-24,-0.999846909053986,0.999914085117072
2020-02-25,-0.999846909053986,0.999914085117072
2020-02-26,-0.999846909053986,0.999914085117072
2020-02-27,-0.999846909053986,0.999914085117072
2020-02-28,-0.999846909053986,0.999914085117072
2020-03-02,-0.9947305420694055,0.9907189725556149
2020-03-03,-0.9998101072396608,0.999912483118641
2020-03-04,-0.9998450897879503,0.9999124834319476
2020-03-05,-0.9998453288755161,0.9999124834319476
2020-03-06,-0.9998453305094698,0.9999124834319476
2020-03-09,-0.9998453305206364,0.9999124834319476
2020-03-10,-0.9998453305207128,0.9999124834319476
2020-03-11,-0.9998453305207132,0.9999124834319476
2020-03-12,-0.9998453305207132,0.9999124834319476
2020-03-13,-0.9998453305207132,0.9999124834319476
2020-03-16,-0.9998453305207132,0.9999124834319476
2020-03-17,-0.9998453305207132,0.9999124834319476
2020-03-18,-0.9998453305207132,0.9999124834319476
2020-03-19,-0.9998453305207132,0.9999124834319476
2020-03-20,-0.9998453305207132,0.9999124834319476
2020-03-23,-0.9998453305207132,0.9999124834319476
2020-03-24,-0.9998453305207132,0.9999124834319476
2020-03-25,-0.9998453305207132,0.9999124834319476
2020-03-26,-0.9998453305207132,0.9999124834319476
2020-03-27,-0.9998453305207132,0.9999124834319476
2020-03-30,-0.9998453305207132,0.9999124834319476
2020-03-31,-0.913354262366708,0.3735802984787114
2020-04-01,-0.9991379168461454,0.9993735333484067
2020-04-02,-0.9998100290540312,0.9993736367394963
2020-04-03,-0.9998146270170684,0.9993736367394999
2020-04-06,-0.9998146584403177,0.9993736367394999
2020-04-07,-0.9998146586550679,0.9993736367394999
2020-04-08,-0.9998146586565356,0.9993736367394999
2020-04-09,-0.9998146586565457,0.9993736367394999
2020-04-10,-0.9998146586565457,0.9993736367394999
2020-04-13,-0.9998146586565457,0.9993736367394999
2020-04-14,-0.9998146586565457,0.9993736367394999
2020-04-15,-0.9998146586565457,0.9993736367394999
2020-04-16,-0.9998146586565457,0.9993736367394999
2020-04-17,-0.9998146586565457,0.9993736367394999
2020-04-20,-0.9998146586565457,0.9993736367394999
2020-04-21,-0.9998146586565457,0.9993736367394999
2020-04-22,-0.9998146586565457,0.9993736367394999
2020-04-23,-0.9998146586565457,0.9993736367394999
2020-04-24,-0.9998146586565457,0.9993736367394999
2020-04-27,-0.9998146586565457,0.9993736367394999
2020-04-28,-0.9998146586565457,0.9993736367394999
2020-04-29,-0.9998146586565457,0.9993736367394999
2020-04-30,-0.9328214167265434,0.8430572807470242
2020-05-01,-0.9992793649704828,0.9991201619259349
2020-05-04,-0.9997836172176113,0.9991201687175173
2020-05-05,-0.9997870659647031,0.9991201687175175
2020-05-06,-0.9997870895339772,0.9991201687175175
2020-05-07,-0.9997870896950526,0.9991201687175175
2020-05-08,-0.9997870896961535,0.9991201687175175
2020-05-11,-0.9997870896961609,0.9991201687175175
2020-05-12,-0.9997870896961609,0.9991201687175175
2020-05-13,-0.9997870896961609,0.9991201687175175
2020-05-14,-0.9997870896961609,0.9991201687175175
2020-05-15,-0.9997870896961609,0.9991201687175175
2020-05-18,-0.9997870896961609,0.9991201687175175
2020-05-19,-0.9997870896961609,0.9991201687175175
2020-05-20,-0.9997870896961609,0.9991201687175175
2020-05-21,-0.9997870896961609,0.9991201687175175
2020-05-22,-0.9997870896961609,0.9991201687175175
2020-05-25,-0.9997870896961609,0.9991201687175175
2020-05-26,-0.9997870896961609,0.9991201687175175
2020-05-27,-0.9997870896961609,0.9991201687175175
2020-05-28,-0.9997870896961609,0.9991201687175175
2020-05-29,-0.9997870896961609,0.9991201687175175
2020-06-01,-1.0299308527585498,1.1462435014268284
2020-06-02,-0.9999963984090983,0.9993313195126899
2020-06-03,-0.9998007126459962,0.9993313154837246
2020-06-04,-0.9997993757012176,0.9993313154837244
2020-06-05,-0.999799366564395,0.9993313154837244
2020-06-08,-0.9997993665019528,0.9993313154837244
2020-06-09,-0.9997993665015261,0.9993313154837244
2020-06-10,-0.9997993665015232,0.9993313154837244
2020-06-11,-0.9997993665015232,0.9993313154837244
2020-06-12,-0.9997993665015232,0.9993313154837244
2020-06-15,-0.9997993665015232,0.9993313154837244
2020-06-16,-0.9997993665015232,0.9993313154837244
2020-06-17,-0.9997993665015232,0.9993313154837244
2020-06-18,-0.9997993665015232,0.9993313154837244
2020-06-19,-0.9997993665015232,0.9993313154837244
2020-06-22,-0.9997993665015232,0.9993313154837244
2020-06-23,-0.9997993665015232,0.9993313154837244
2020-06-24,-0.9997993665015232,0.9993313154837244
2020-06-25,-0.9997993665015232,0.9993313154837244
2020-06-26,-0.9997993665015232,0.9993313154837244
2020-06-29,-0.9997993665015232,0.9993313154837244
2020-06-30,-0.9812741986670487,1.0625256935175724
2020-07-01,-0.9996615916515641,0.9994084225785369
2020-07-02,-0.9997908324468778,0.999408420642456
2020-07-03,-0.9997917158664432,0.999408420642456
2020-07-06,-0.9997917219038465,0.999408420642456
2020-07-07,-0.9997917219451068,0.999408420642456
2020-07-08,-0.9997917219453889,0.999408420642456
2020-07-09,-0.9997917219453908,0.999408420642456
2020-07-10,-0.9997917219453908,0.999408420642456
2020-07-13,-0.9997917219453908,0.999408420642456
2020-07-14,-0.9997917219453908,0.999408420642456
2020-07-15,-0.9997917219453908,0.999408420642456
2020-07-16,-0.9997917219453908,0.999408420642456
2020-07-17,-0.9997917219453908,0.999408420642456
2020-07-20,-0.9997917219453908,0.999408420642456
2020-07-21,-0.9997917219453908,0.999408420642456
2020-07-22,-0.9997917219453908,0.999408420642456
2020-07-23,-0.9997917219453908,0.999408420642456
2020-07-24,-0.9997917219453908,0.999408420642456
2020-07-27,-0.9997917219453908,0.999408420642456
2020-07-28,-0.9997917219453908,0.999408420642456
2020-07-29,-0.9997917219453908,0.999408420642456
2020-07-30,-0.9997917219453908,0.999408420642456
2020-07-31,-0.9723470259413467,1.0115921629627782
2020-08-03,-0.9995843723253262,0.9994225726888648
2020-08-04,-0.999778466524554,0.999422572287198
2020-08-05,-0.9997797933766144,0.999422572287198
2020-08-06,-0.9997798024444987,0.999422572287198
2020-08-07,-0.9997798025064698,0.999422572287198
2020-08-10,-0.9997798025068932,0.999422572287198
2020-08-11,-0.9997798025068962,0.999422572287198
2020-08-12,-0.9997798025068962,0.999422572287198
2020-08-13,-0.9997798025068962,0.999422572287198
2020-08-14,-0.9997798025068962,0.999422572287198
2020-08-17,-0.9997798025068962,0.999422572287198
2020-08-18,-0.9997798025068962,0.999422572287198
2020-08-19,-0.9997798025068962,0.999422572287198
2020-08-20,-0.9997798025068962,0.999422572287198
2020-08-21,-0.9997798025068962,0.999422572287198
2020-08-24,-0.9997798025068962,0.999422572287198
2020-08-25,-0.9997798025068962,0.999422572287198
2020-08-26,-0.9997798025068962,0.999422572287198
2020-08-27,-0.9997798025068962,0.999422572287198
2020-08-28,-0.9997798025068962,0.999422572287198
2020-08-31,-0.9936520612382891,0.9755854953255545
2020-09-01,-0.999734834898826,0.9993940361962972
2020-09-02,-0.999776790441881,0.999394037026029
2020-09-03,-0.9997770771892691,0.9993940370260291
2020-09-04,-0.9997770791489361,0.9993940370260291
2020-09-07,-0.9997770791623288,0.9993940370260291
2020-09-08,-0.9997770791624203,0.9993940370260291
2020-09-09,-0.9997770791624209,0.9993940370260291
2020-09-10,-0.9997770791624209,0.9993940370260291
2020-09-11,-0.9997770791624209,0.9993940370260291
2020-09-14,-0.9997770791624209,0.9993940370260291
2020-09-15,-0.9997770791624209,0.9993940370260291
2020-09-16,-0.9997770791624209,0.9993940370260291
2020-09-17,-0.9997770791624209,0.9993940370260291
2020-09-18,-0.9997770791624209,0.9993940370260291
2020-09-21,-0.9997770791624209,0.9993940370260291
2020-09-22,-0.9997770791624209,0.9993940370260291
2020-09-23,-0.9997770791624209,0.9993940370260291
2020-09-24,-0.9997770791624209,0.9993940370260291
2020-09-25,-0.9997770791624209,0.9993940370260291
2020-09-28,-0.9997770791624209,0.9993940370260291
2020-09-29,-0.9997770791624209,0.9993940370260291
2020-09-30,-0.9670466776097215,0.9071632197822201
2020-10-01,-0.9995267701763388,0.9992647001255617
2020-10-02,-0.9997601329952706,0.999264703708448
2020-10-05,-0.9997617283871619,0.999264703708448
2020-10-06,-0.9997617392902877,0.999264703708448
2020-10-07,-0.9997617393648012,0.999264703708448
2020-10-08,-0.9997617393653103,0.999264703708448
2020-10-09,-0.9997617393653138,0.999264703708448
2020-10-12,-0.9997617393653138,0.999264703708448
2020-10-13,-0.9997617393653138,0.999264703708448
2020-10-14,-0.9997617393653138,0.999264703708448
2020-10-15,-0.9997617393653138,0.999264703708448
2020-10-16,-0.9997617393653138,0.999264703708448
2020-10-19,-0.9997617393653138,0.999264703708448
2020-10-20,-0.9997617393653138,0.999264703708448
2020-10-21,-0.9997617393653138,0.999264703708448
2020-10-22,-0.9997617393653138,0.999264703708448
2020-10-23,-0.9997617393653138,0.999264703708448
2020-10-26,-0.9997617393653138,0.999264703708448
2020-10-27,-0.9997617393653138,0.999264703708448
2020-10-28,-0.9997617393653138,0.999264703708448
2020-10-29,-0.9997617393653138,0.999264703708448
2020-10-30,-0.9997617393653138,0.999264703708448
2020-11-02,-0.9900373832508145,1.070070445919707
2020-11-03,-0.9996896377173049,0.9993587018947204
2020-11-04,-0.9997565769124396,0.9993586997484961
2020-11-05,-0.999757034429194,0.999358699748496
2020-11-06,-0.9997570375559205,0.999358699748496
2020-11-09,-0.999757037577289,0.999358699748496
2020-11-10,-0.999757037577435,0.999358699748496
2020-11-11,-0.999757037577436,0.999358699748496
2020-11-12,-0.999757037577436,0.999358699748496
2020-11-13,-0.999757037577436,0.999358699748496
2020-11-16,-0.999757037577436,0.999358699748496
2020-11-17,-0.999757037577436,0.999358699748496
2020-11-18,-0.999757037577436,0.999358699748496
2020-11-19,-0.999757037577436,0.999358699748496
2020-11-20,-0.999757037577436,0.999358699748496
2020-11-23,-0.999757037577436,0.999358699748496
2020-11-24,-0.999757037577436,0.999358699748496
2020-11-25,-0.999757037577436,0.999358699748496
2020-11-26,-0.999757037577436,0.999358699748496
2020-11-27,-0.999757037577436,0.999358699748496
2020-11-30,-1.0029753723216959,1.0119217360502877
2020-12-01,-0.9997804726700339,0.9993745095961003
2020-12-02,-0.9997587432674516,0.9993745091822012
2020-12-03,-0.9997585947709816,0.9993745091822012
2020-12-04,-0.9997585937561393,0.9993745091822012
2020-12-07,-0.9997585937492036,0.9993745091822012
2020-12-08,-0.9997585937491562,0.9993745091822012
2020-12-09,-0.999758593749156,0.9993745091822012
2020-12-10,-0.999758593749156,0.9993745091822012
2020-12-11,-0.999758593749156,0.9993745091822012
2020-12-14,-0.999758593749156,0.9993745091822012
2020-12-15,-0.999758593749156,0.9993745091822012
2020-12-16,-0.999758593749156,0.9993745091822012
2020-12-17,-0.999758593749156,0.9993745091822012
2020-12-18,-0.999758593749156,0.9993745091822012
2020-12-21,-0.999758593749156,0.9993745091822012
2020-12-22,-0.999758593749156,0.9993745091822012
2020-12-23,-0.999758593749156,0.9993745091822012
2020-12-24,-0.999758593749156,0.9993745091822012
2020-12-25,-0.999758593749156,0.9993745091822012
2020-12-28,-0.999758593749156,0.9993745091822012
2020-12-29,-0.999758593749156,0.9993745091822012
2020-12-30,-0.999758593749156,0.9993745091822012
2020-12-31,-1.0215834570134952,1.3759220192886894
2021-01-01,-0.9999131687860165,0.9996698723242077
2021-01-04,-0.9997697812267502,0.9996698643926935
2021-01-05,-0.9997688015111789,0.9996698643926932
2021-01-06,-0.999768794815695,0.9996698643926932
2021-01-07,-0.9997687947699373,0.9996698643926932
2021-01-08,-0.9997687947696245,0.9996698643926932
2021-01-11,-0.9997687947696224,0.9996698643926932
2021-01-12,-0.9997687947696224,0.9996698643926932
2021-01-13,-0.9997687947696224,0.9996698643926932
2021-01-14,-0.9997687947696224,0.9996698643926932
2021-01-15,-0.9997687947696224,0.9996698643926932
2021-01-18,-0.9997687947696224,0.9996698643926932
2021-01-19,-0.9997687947696224,0.9996698643926932
2021-01-20,-0.9997687947696224,0.9996698643926932
2021-01-21,-0.9997687947696224,0.9996698643926932
2021-01-22,-0.9997687947696224,0.9996698643926932
2021-01-25,-0.9997687947696224,0.9996698643926932
2021-01-26,-0.9997687947696224,0.9996698643926932
2021-01-27,-0.9997687947696224,0.9996698643926932
2021-01-28,-0.9997687947696224,0.9996698643926932
2021-01-29,-0.9997687947696224,0.9996698643926932
2021-02-01,-0.9878708149700043,1.0217374998011632
2021-02-02,-0.999680456717786,0.9996839643670813
2021-02-03,-0.9997626283859663,0.999683963649691
2021-02-04,-0.9997631900267209,0.9996839636496908
2021-02-05,-0.9997631938650445,0.9996839636496908
2021-02-08,-0.999763193891276,0.9996839636496908
2021-02-09,-0.9997631938914553,0.9996839636496908
2021-02-10,-0.9997631938914564,0.9996839636496908
2021-02-11,-0.9997631938914564,0.9996839636496908
2021-02-12,-0.9997631938914564,0.9996839636496908
2021-02-15,-0.9997631938914564,0.9996839636496908
2021-02-16,-0.9997631938914564,0.9996839636496908
2021-02-17,-0.9997631938914564,0.9996839636496908
2021-02-18,-0.9997631938914564,0.9996839636496908
2021-02-19,-0.9997631938914564,0.9996839636496908
2021-02-22,-0.9997631938914564,0.9996839636496908
2021-02-23,-0.9997631938914564,0.9996839636496908
2021-02-24,-0.9997631938914564,0.9996839636496908
2021-02-25,-0.9997631938914564,0.9996839636496908
2021-02-26,-0.9997631938914564,0.9996839636496908
2021-03-01,-1.0093036708397944,1.0261396694680096
2021-03-02,-0.99983190385858,0.9997000423360314
2021-03-03,-0.9997680871272671,0.9997000414814499
2021-03-04,-0.9997676510381087,0.9997000414814499
2021-03-05,-0.999767648057825,0.9997000414814499
2021-03-08,-0.9997676480374574,0.9997000414814499
2021-03-09,-0.9997676480373182,0.9997000414814499
2021-03-10,-0.9997676480373173,0.9997000414814499
2021-03-11,-0.9997676480373173,0.9997000414814499
2021-03-12,-0.9997676480373173,0.9997000414814499
2021-03-15,-0.9997676480373173,0.9997000414814499
2021-03-16,-0.9997676480373173,0.9997000414814499
2021-03-17,-0.9997676480373173,0.9997000414814499
2021-03-18,-0.9997676480373173,0.9997000414814499
2021-03-19,-0.9997676480373173,0.9997000414814499
2021-03-22,-0.9997676480373173,0.9997000414814499
2021-03-23,-0.9997676480373173,0.9997000414814499
2021-03-24,-0.9997676480373173,0.9997000414814499
2021-03-25,-0.9997676480373173,0.9997000414814499
2021-03-26,-0.9997676480373173,0.9997000414814499
2021-03-29,-0.9997676480373173,0.9997000414814499
2021-03-30,-0.9997676480373173,0.9997000414814499
2021-03-31,-0.9812656859121993,-0.01014209818023058
2021-04-01,-0.9996288524028883,-0.38260069155708976
2021-04-02,-0.9997579182071238,-0.3826098353893695
2021-04-05,-0.999758800430318,-0.3826098353896768
2021-04-06,-0.9997588064595452,-0.3826098353896768
2021-04-07,-0.9997588065007496,-0.3826098353896768
2021-04-08,-0.9997588065010312,-0.3826098353896768
2021-04-09,-0.9997588065010331,-0.3826098353896768
2021-04-12,-0.9997588065010331,-0.3826098353896768
2021-04-13,-0.9997588065010331,-0.3826098353896768
2021-04-14,-0.9997588065010331,-0.3826098353896768
2021-04-15,-0.9997588065010331,-0.3826098353896768
2021-04-16,-0.9997588065010331,-0.3826098353896768
2021-04-19,-0.9997588065010331,-0.3826098353896768
2021-04-20,-0.9997588065010331,-0.3826098353896768
2021-04-21,-0.9997588065010331,-0.3826098353896768
2021-04-22,-0.9997588065010331,-0.3826098353896768
2021-04-23,-0.9997588065010331,-0.3826098353896768
2021-04-26,-0.9997588065010331,-0.3826098353896768
2021-04-27,-0.9997588065010331,-0.3826098353896768
2021-04-28,-0.9997588065010331,-0.3826098353896768
2021-04-29,-0.9997588065010331,-0.3826098353896768
2021-04-30,-1.0232940333954346,-0.31853280976351067
2021-05-03,-0.9999250723564304,-0.32593869276517246
2021-05-04,-0.9997708309402762,-0.32593869302283096
2021-05-05,-0.9997697770814838,-0.32593869302283096
2021-05-06,-0.9997697698792979,-0.32593869302283096
2021-05-07,-0.9997697698300774,-0.32593869302283096
2021-05-10,-0.9997697698297409,-0.32593869302283096
2021-05-11,-0.9997697698297386,-0.32593869302283096
2021-05-12,-0.9997697698297386,-0.32593869302283096
2021-05-13,-0.9997697698297386,-0.32593869302283096
2021-05-14,-0.9997697698297386,-0.32593869302283096
2021-05-17,-0.9997697698297386,-0.32593869302283096
2021-05-18,-0.9997697698297386,-0.32593869302283096
2021-05-19,-0.9997697698297386,-0.32593869302283096
2021-05-20,-0.9997697698297386,-0.32593869302283096
2021-05-21,-0.9997697698297386,-0.32593869302283096
2021-05-24,-0.9997697698297386,-0.32593869302283096
2021-05-25,-0.9997697698297386,-0.32593869302283096
2021-05-26,-0.9997697698297386,-0.32593869302283096
2021-05-27,-0.9997697698297386,-0.32593869302283096
2021-05-28,-0.9997697698297386,-0.32593869302283096
2021-05-31,-1.0029026531228686,0.00570223272435625
2021-06-01,-0.9997925067330308,0.00603150395835968
2021-06-02,-0.9997713510615167,0.006031503970403444
2021-06-03,-0.9997712064857396,0.006031503970403445
2021-06-04,-0.9997712054976915,0.006031503970403445
2021-06-07,-0.9997712054909391,0.006031503970403445
2021-06-08,-0.9997712054908929,0.006031503970403445
2021-06-09,-0.9997712054908926,0.006031503970403445
2021-06-10,-0.9997712054908926,0.006031503970403445
2021-06-11,-0.9997712054908926,0.006031503970403445
2021-06-14,-0.9997712054908926,0.006031503970403445
2021-06-15,-0.9997712054908926,0.006031503970403445
2021-06-16,-0.9997712054908926,0.006031503970403445
2021-06-17,-0.9997712054908926,0.006031503970403445
2021-06-18,-0.9997712054908926,0.006031503970403445
2021-06-21,-0.9997712054908926,0.006031503970403445
2021-06-22,-0.9997712054908926,0.006031503970403445
2021-06-23,-0.9997712054908926,0.006031503970403445
2021-06-24,-0.9997712054908926,0.006031503970403445
2021-06-25,-0.9997712054908926,0.006031503970403445
2021-06-28,-0.9997712054908926,0.006031503970403445
2021-06-29,-0.9997712054908926,0.006031503970403445
2021-06-30,-1.0005456672507136,9.009843797845265
2021-07-01,-0.9997768436758644,0.9938971907714873
2021-07-02,-0.999771595539144,0.9938971742723773
2021-07-05,-0.9997715596730323,0.9938971742723768
2021-07-06,-0.9997715594279191,0.9938971742723768
2021-07-07,-0.9997715594262441,0.9938971742723768
2021-07-08,-0.9997715594262325,0.9938971742723768
2021-07-09,-0.9997715594262325,0.9938971742723768
2021-07-12,-0.9997715594262325,0.9938971742723768
2021-07-13,-0.9997715594262325,0.9938971742723768
2021-07-14,-0.9997715594262325,0.9938971742723768
2021-07-15,-0.9997715594262325,0.9938971742723768
2021-07-16,-0.9997715594262325,0.9938971742723768
2021-07-19,-0.9997715594262325,0.9938971742723768
2021-07-20,-0.9997715594262325,0.9938971742723768
2021-07-21,-0.9997715594262325,0.9938971742723768
2021-07-22,-0.9997715594262325,0.9938971742723768
2021-07-23,-0.9997715594262325,0.9938971742723768
2021-07-26,-0.9997715594262325,0.9938971742723768
2021-07-27,-0.9997715594262325,0.9938971742723768
2021-07-28,-0.9997715594262325,0.9938971742723768
2021-07-29,-0.9997715594262325,0.9938971742723768
2021-07-30,-0.9997715594262325,0.9938971742723768
2021-08-02,-0.9931096120855999,1.0472797365395203
2021-08-03,-0.9997225222734157,0.9944984779715565
2021-08-04,-0.9997681712237928,0.9944984763294424
2021-08-05,-0.9997684832157107,0.9944984763294423
2021-08-06,-0.9997684853479019,0.9944984763294423
2021-08-09,-0.9997684853624735,0.9944984763294423
2021-08-10,-0.9997684853625731,0.9944984763294423
2021-08-11,-0.9997684853625738,0.9944984763294423
2021-08-12,-0.9997684853625738,0.9944984763294423
2021-08-13,-0.9997684853625738,0.9944984763294423
2021-08-16,-0.9997684853625738,0.9944984763294423
2021-08-17,-0.9997684853625738,0.9944984763294423
2021-08-18,-0.9997684853625738,0.9944984763294423
2021-08-19,-0.9997684853625738,0.9944984763294423
2021-08-20,-0.9997684853625738,0.9944984763294423
2021-08-23,-0.9997684853625738,0.9944984763294423
2021-08-24,-0.9997684853625738,0.9944984763294423
2021-08-25,-0.9997684853625738,0.9944984763294423
2021-08-26,-0.9997684853625738,0.9944984763294423
2021-08-27,-0.9997684853625738,0.9944984763294423
2021-08-30,-0.9997684853625738,0.9944984763294423
2021-08-31,-0.9997684853625738,0.9944984763294423
2021-09-01,-0.9997684853625738,0.9944984763294423
2021-09-02,-0.9997684853625738,0.9944984763294423
2021-09-03,-0.9997684853625738,0.9944984763294423
2021-09-06,-0.9997684853625738,0.9944984763294423
2021-09-07,-0.9997684853625738,0.9944984763294423
2021-09-08,-0.9997684853625738,0.9944984763294423
2021-09-09,-0.9997684853625738,0.9944984763294423
2021-09-10,-0.9997684853625738,0.9944984763294423
2021-09-13,-0.9997684853625738,0.9944984763294423
2021-09-14,-0.9997684853625738,0.9944984763294423
2021-09-15,-0.9997684853625738,0.9944984763294423
2021-09-16,-0.9997684853625738,0.9944984763294423
2021-09-17,-0.9997684853625738,0.9944984763294423
2021-09-20,-0.9997684853625738,0.9944984763294423
2021-09-21,-0.9997684853625738,0.9944984763294423
2021-09-22,-0.9997684853625738,0.9944984763294423
2021-09-23,-0.9997684853625738,0.9944984763294423
2021-09-24,-0.9997684853625738,0.9944984763294423
2021-09-27,-0.9997684853625738,0.9944984763294423
2021-09-28,-0.9997684853625738,0.9944984763294423
2021-09-29,-0.9997684853625738,0.9944984763294423
2021-09-30,-0.9706810780257641,2.503594107427415
2021-10-01,-0.9995467658109418,0.9991258442375386
2021-10-04,-0.9997529879764022,0.9991258301213609
2021-10-05,-0.9997543977625915,0.9991258301213604
2021-10-06,-0.9997544073972598,0.9991258301213604
