date,FRA_real_estate_f1,FRA_real_estate_f2
2019-11-28,1.36880586659912,0.42230717904542625
2019-11-29,1.36880586659912,0.42230717904542625
2019-12-02,1.36880586659912,0.42230717904542625
2019-12-03,1.3798582179804553,0.42908840173272833
2019-12-04,1.3799334465236988,0.4290884019588431
2019-12-05,1.3799339606304797,0.4290884019588431
2019-12-06,1.3799339641439465,0.4290884019588431
2019-12-09,1.3799339641679578,0.4290884019588431
2019-12-10,1.379933964168122,0.4290884019588431
2019-12-11,1.3799339641681232,0.4290884019588431
2019-12-12,1.3799339641681232,0.4290884019588431
2019-12-13,1.3799339641681232,0.4290884019588431
2019-12-16,1.3799339641681232,0.4290884019588431
2019-12-17,1.3799339641681232,0.4290884019588431
2019-12-18,1.3799339641681232,0.4290884019588431
2019-12-19,1.3799339641681232,0.4290884019588431
2019-12-20,1.3799339641681232,0.4290884019588431
2019-12-23,1.3799339641681232,0.4290884019588431
2019-12-24,1.3799339641681232,0.4290884019588431
2019-12-25,1.3799339641681232,0.4290884019588431
2019-12-26,1.3799339641681232,0.4290884019588431
2019-12-27,1.3799339641681232,0.4290884019588431
2019-12-30,1.3799339641681232,0.4290884019588431
2019-12-31,1.3799339641681232,0.4290884019588431
2020-01-01,1.4402080887523447,0.49623485192104444
2020-01-02,1.4406113332581907,0.4962348540251407
2020-01-03,1.4406140886911967,0.4962348540251408
2020-01-06,1.4406141075221381,0.4962348540251408
2020-01-07,1.4406141076508312,0.4962348540251408
2020-01-08,1.4406141076517107,0.4962348540251408
2020-01-09,1.4406141076517167,0.4962348540251408
2020-01-10,1.4406141076517167,0.4962348540251408
2020-01-13,1.4406141076517167,0.4962348540251408
2020-01-14,1.4406141076517167,0.4962348540251408
2020-01-15,1.4406141076517167,0.4962348540251408
2020-01-16,1.4406141076517167,0.4962348540251408
2020-01-17,1.4406141076517167,0.4962348540251408
2020-01-20,1.4406141076517167,0.4962348540251408
2020-01-21,1.4406141076517167,0.4962348540251408
2020-01-22,1.4406141076517167,0.4962348540251408
2020-01-23,1.4406141076517167,0.4962348540251408
2020-01-24,1.4406141076517167,0.4962348540251408
2020-01-27,1.4406141076517167,0.4962348540251408
2020-01-28,1.4406141076517167,0.4962348540251408
2020-01-29,1.4406141076517167,0.4962348540251408
2020-01-30,1.4406141076517167,0.4962348540251408
2020-01-31,1.4406141076517167,0.4962348540251408
2020-02-03,1.4521234376366097,0.491674242288944
2020-02-04,1.4522017799564797,0.49167424213495176
2020-02-05,1.4522023153427528,0.49167424213495176
2020-02-06,1.4522023190016462,0.49167424213495176
2020-02-07,1.4522023190266515,0.49167424213495176
2020-02-10,1.4522023190268225,0.49167424213495176
2020-02-11,1.4522023190268236,0.49167424213495176
2020-02-12,1.4522023190268236,0.49167424213495176
2020-02-13,1.4522023190268236,0.49167424213495176
2020-02-14,1.4522023190268236,0.49167424213495176
2020-02-17,1.4522023190268236,0.49167424213495176
2020-02-18,1.4522023190268236,0.49167424213495176
2020-02-19,1.4522023190268236,0.49167424213495176
2020-02-20,1.4522023190268236,0.49167424213495176
2020-02-21,1.4522023190268236,0.49167424213495176
2020-02-24,1.4522023190268236,0.49167424213495176
2020-02-25,1.4522023190268236,0.49167424213495176
2020-02-26,1.4522023190268236,0.49167424213495176
2020-02-27,1.4522023190268236,0.49167424213495176
2020-02-28,1.4522023190268236,0.49167424213495176
2020-03-02,1.4522023190268236,0.49167424213495176
2020-03-03,1.444824361686246,0.487153634166805
2020-03-04,1.4447738102173047,0.4871536340141632
2020-03-05,1.4447734647364152,0.4871536340141632
2020-03-06,1.4447734623753572,0.4871536340141632
2020-03-09,1.4447734623592214,0.4871536340141632
2020-03-10,1.444773462359111,0.4871536340141632
2020-03-11,1.4447734623591104,0.4871536340141632
2020-03-12,1.4447734623591104,0.4871536340141632
2020-03-13,1.4447734623591104,0.4871536340141632
2020-03-16,1.4447734623591104,0.4871536340141632
2020-03-17,1.4447734623591104,0.4871536340141632
2020-03-18,1.4447734623591104,0.4871536340141632
2020-03-19,1.4447734623591104,0.4871536340141632
2020-03-20,1.4447734623591104,0.4871536340141632
2020-03-23,1.4447734623591104,0.4871536340141632
2020-03-24,1.4447734623591104,0.4871536340141632
2020-03-25,1.4447734623591104,0.4871536340141632
2020-03-26,1.4447734623591104,0.4871536340141632
2020-03-27,1.4447734623591104,0.4871536340141632
2020-03-30,1.4447734623591104,0.4871536340141632
2020-03-31,1.4447734623591104,0.4871536340141632
2020-04-01,1.3207285778577855,0.1821050827614357
2020-04-02,1.3198407313922709,0.18210506392159218
2020-04-03,1.3198346616882137,0.18210506392159154
2020-04-06,1.319834620207032,0.18210506392159154
2020-04-07,1.3198346199235447,0.18210506392159154
2020-04-08,1.319834619921607,0.18210506392159154
2020-04-09,1.3198346199215938,0.18210506392159154
2020-04-10,1.3198346199215938,0.18210506392159154
2020-04-13,1.3198346199215938,0.18210506392159154
2020-04-14,1.3198346199215938,0.18210506392159154
2020-04-15,1.3198346199215938,0.18210506392159154
2020-04-16,1.3198346199215938,0.18210506392159154
2020-04-17,1.3198346199215938,0.18210506392159154
2020-04-20,1.3198346199215938,0.18210506392159154
2020-04-21,1.3198346199215938,0.18210506392159154
2020-04-22,1.3198346199215938,0.18210506392159154
2020-04-23,1.3198346199215938,0.18210506392159154
2020-04-24,1.3198346199215938,0.18210506392159154
2020-04-27,1.3198346199215938,0.18210506392159154
2020-04-28,1.3198346199215938,0.18210506392159154
2020-04-29,1.3198346199215938,0.18210506392159154
2020-04-30,1.3198346199215938,0.18210506392159154
2020-05-01,1.2320578640552304,0.15366019609098916
2020-05-04,1.2314364616479063,0.15366019504647427
2020-05-05,1.2314322138304856,0.15366019504647424
2020-05-06,1.2314321848003413,0.15366019504647424
2020-05-07,1.2314321846019458,0.15366019504647424
2020-05-08,1.2314321846005898,0.15366019504647424
2020-05-11,1.2314321846005807,0.15366019504647424
2020-05-12,1.2314321846005807,0.15366019504647424
2020-05-13,1.2314321846005807,0.15366019504647424
2020-05-14,1.2314321846005807,0.15366019504647424
2020-05-15,1.2314321846005807,0.15366019504647424
2020-05-18,1.2314321846005807,0.15366019504647424
2020-05-19,1.2314321846005807,0.15366019504647424
2020-05-20,1.2314321846005807,0.15366019504647424
2020-05-21,1.2314321846005807,0.15366019504647424
2020-05-22,1.2314321846005807,0.15366019504647424
2020-05-25,1.2314321846005807,0.15366019504647424
2020-05-26,1.2314321846005807,0.15366019504647424
2020-05-27,1.2314321846005807,0.15366019504647424
2020-05-28,1.2314321846005807,0.15366019504647424
2020-05-29,1.2314321846005807,0.15366019504647424
2020-06-01,1.2314321846005807,0.15366019504647424
2020-06-02,1.2682945678781763,0.17624985483882197
2020-06-03,1.268542804538957,0.17624985554940167
2020-06-04,1.2685445008509575,0.1762498555494017
2020-06-05,1.2685445124437493,0.1762498555494017
2020-06-08,1.268544512522976,0.1762498555494017
2020-06-09,1.2685445125235173,0.1762498555494017
2020-06-10,1.268544512523521,0.1762498555494017
2020-06-11,1.268544512523521,0.1762498555494017
2020-06-12,1.268544512523521,0.1762498555494017
2020-06-15,1.268544512523521,0.1762498555494017
2020-06-16,1.268544512523521,0.1762498555494017
2020-06-17,1.268544512523521,0.1762498555494017
2020-06-18,1.268544512523521,0.1762498555494017
2020-06-19,1.268544512523521,0.1762498555494017
2020-06-22,1.268544512523521,0.1762498555494017
2020-06-23,1.268544512523521,0.1762498555494017
2020-06-24,1.268544512523521,0.1762498555494017
2020-06-25,1.268544512523521,0.1762498555494017
2020-06-26,1.268544512523521,0.1762498555494017
2020-06-29,1.268544512523521,0.1762498555494017
2020-06-30,1.268544512523521,0.1762498555494017
2020-07-01,1.2452113899299198,0.18738085028024035
2020-07-02,1.2450504241507334,0.18738085064323956
2020-07-03,1.245049324019689,0.18738085064323956
2020-07-06,1.2450493165012582,0.18738085064323956
2020-07-07,1.2450493164498764,0.18738085064323956
2020-07-08,1.245049316449525,0.18738085064323956
2020-07-09,1.2450493164495227,0.18738085064323956
2020-07-10,1.2450493164495227,0.18738085064323956
2020-07-13,1.2450493164495227,0.18738085064323956
2020-07-14,1.2450493164495227,0.18738085064323956
2020-07-15,1.2450493164495227,0.18738085064323956
2020-07-16,1.2450493164495227,0.18738085064323956
2020-07-17,1.2450493164495227,0.18738085064323956
2020-07-20,1.2450493164495227,0.18738085064323956
2020-07-21,1.2450493164495227,0.18738085064323956
2020-07-22,1.2450493164495227,0.18738085064323956
2020-07-23,1.2450493164495227,0.18738085064323956
2020-07-24,1.2450493164495227,0.18738085064323956
2020-07-27,1.2450493164495227,0.18738085064323956
2020-07-28,1.2450493164495227,0.18738085064323956
2020-07-29,1.2450493164495227,0.18738085064323956
2020-07-30,1.2450493164495227,0.18738085064323956
2020-07-31,1.2450493164495227,0.18738085064323956
2020-08-03,1.2111233763926732,0.18966251631681996
2020-08-04,1.210888252282905,0.1896625163930451
2020-08-05,1.2108866452594553,0.1896625163930451
2020-08-06,1.210886634276857,0.1896625163930451
2020-08-07,1.2108866342018005,0.1896625163930451
2020-08-10,1.2108866342012876,0.1896625163930451
2020-08-11,1.210886634201284,0.1896625163930451
2020-08-12,1.210886634201284,0.1896625163930451
2020-08-13,1.210886634201284,0.1896625163930451
2020-08-14,1.210886634201284,0.1896625163930451
2020-08-17,1.210886634201284,0.1896625163930451
2020-08-18,1.210886634201284,0.1896625163930451
2020-08-19,1.210886634201284,0.1896625163930451
2020-08-20,1.210886634201284,0.1896625163930451
2020-08-21,1.210886634201284,0.1896625163930451
2020-08-24,1.210886634201284,0.1896625163930451
2020-08-25,1.210886634201284,0.1896625163930451
2020-08-26,1.210886634201284,0.1896625163930451
2020-08-27,1.210886634201284,0.1896625163930451
2020-08-28,1.210886634201284,0.1896625163930451
2020-08-31,1.210886634201284,0.1896625163930451
2020-09-01,1.2035191312722087,0.18514419067801674
2020-09-02,1.2034686257001528,0.18514419052430356
2020-09-03,1.2034682805317216,0.18514419052430353
2020-09-04,1.2034682781727988,0.18514419052430353
2020-09-07,1.2034682781566775,0.18514419052430353
2020-09-08,1.2034682781565673,0.18514419052430353
2020-09-09,1.2034682781565667,0.18514419052430353
2020-09-10,1.2034682781565667,0.18514419052430353
2020-09-11,1.2034682781565667,0.18514419052430353
2020-09-14,1.2034682781565667,0.18514419052430353
2020-09-15,1.2034682781565667,0.18514419052430353
2020-09-16,1.2034682781565667,0.18514419052430353
2020-09-17,1.2034682781565667,0.18514419052430353
2020-09-18,1.2034682781565667,0.18514419052430353
2020-09-21,1.2034682781565667,0.18514419052430353
2020-09-22,1.2034682781565667,0.18514419052430353
2020-09-23,1.2034682781565667,0.18514419052430353
2020-09-24,1.2034682781565667,0.18514419052430353
2020-09-25,1.2034682781565667,0.18514419052430353
2020-09-28,1.2034682781565667,0.18514419052430353
2020-09-29,1.2034682781565667,0.18514419052430353
2020-09-30,1.2034682781565667,0.18514419052430353
2020-10-01,1.1643610103556086,0.16807958890061425
2020-10-02,1.1640892265960214,0.16807958829796107
2020-10-05,1.16408736897489,0.16807958829796107
2020-10-06,1.1640873562796743,0.16807958829796107
2020-10-07,1.1640873561929135,0.16807958829796107
2020-10-08,1.1640873561923206,0.16807958829796107
2020-10-09,1.1640873561923166,0.16807958829796107
2020-10-12,1.1640873561923166,0.16807958829796107
2020-10-13,1.1640873561923166,0.16807958829796107
2020-10-14,1.1640873561923166,0.16807958829796107
2020-10-15,1.1640873561923166,0.16807958829796107
2020-10-16,1.1640873561923166,0.16807958829796107
2020-10-19,1.1640873561923166,0.16807958829796107
2020-10-20,1.1640873561923166,0.16807958829796107
2020-10-21,1.1640873561923166,0.16807958829796107
2020-10-22,1.1640873561923166,0.16807958829796107
2020-10-23,1.1640873561923166,0.16807958829796107
2020-10-26,1.1640873561923166,0.16807958829796107
2020-10-27,1.1640873561923166,0.16807958829796107
2020-10-28,1.1640873561923166,0.16807958829796107
2020-10-29,1.1640873561923166,0.16807958829796107
2020-10-30,1.1640873561923166,0.16807958829796107
2020-11-02,1.1640873561923166,0.16807958829796107
2020-11-03,1.1528478004749554,0.17997241596936372
2020-11-04,1.152770610981374,0.17997241635587277
2020-11-05,1.1527700834413315,0.1799724163558728
2020-11-06,1.1527700798360587,0.1799724163558728
2020-11-09,1.1527700798114198,0.1799724163558728
2020-11-10,1.1527700798112515,0.1799724163558728
2020-11-11,1.1527700798112503,0.1799724163558728
2020-11-12,1.1527700798112503,0.1799724163558728
2020-11-13,1.1527700798112503,0.1799724163558728
2020-11-16,1.1527700798112503,0.1799724163558728
2020-11-17,1.1527700798112503,0.1799724163558728
2020-11-18,1.1527700798112503,0.1799724163558728
2020-11-19,1.1527700798112503,0.1799724163558728
2020-11-20,1.1527700798112503,0.1799724163558728
2020-11-23,1.1527700798112503,0.1799724163558728
2020-11-24,1.1527700798112503,0.1799724163558728
2020-11-25,1.1527700798112503,0.1799724163558728
2020-11-26,1.1527700798112503,0.1799724163558728
2020-11-27,1.1527700798112503,0.1799724163558728
2020-11-30,1.1527700798112503,0.1799724163558728
2020-12-01,1.1564538732310192,0.1822319843574992
2020-12-02,1.1564790083468144,0.1822319844329721
2020-12-03,1.156479180121332,0.1822319844329721
2020-12-04,1.1564791812952595,0.1822319844329721
2020-12-07,1.1564791813032824,0.1822319844329721
2020-12-08,1.1564791813033373,0.1822319844329721
2020-12-09,1.1564791813033375,0.1822319844329721
2020-12-10,1.1564791813033375,0.1822319844329721
2020-12-11,1.1564791813033375,0.1822319844329721
2020-12-14,1.1564791813033375,0.1822319844329721
2020-12-15,1.1564791813033375,0.1822319844329721
2020-12-16,1.1564791813033375,0.1822319844329721
2020-12-17,1.1564791813033375,0.1822319844329721
2020-12-18,1.1564791813033375,0.1822319844329721
2020-12-21,1.1564791813033375,0.1822319844329721
2020-12-22,1.1564791813033375,0.1822319844329721
2020-12-23,1.1564791813033375,0.1822319844329721
2020-12-24,1.1564791813033375,0.1822319844329721
2020-12-25,1.1564791813033375,0.1822319844329721
2020-12-28,1.1564791813033375,0.1822319844329721
2020-12-29,1.1564791813033375,0.1822319844329721
2020-12-30,1.1564791813033375,0.1822319844329721
2020-12-31,1.1564791813033375,0.1822319844329721
2021-01-01,1.1815425947778777,0.2508198025584613
2021-01-04,1.1817120522990148,0.2508198045484991
2021-01-05,1.1817132103084433,0.25081980454849917
2021-01-06,1.1817132182224148,0.25081980454849917
2021-01-07,1.1817132182764998,0.25081980454849917
2021-01-08,1.1817132182768695,0.25081980454849917
2021-01-11,1.181713218276872,0.25081980454849917
2021-01-12,1.181713218276872,0.25081980454849917
2021-01-13,1.181713218276872,0.25081980454849917
2021-01-14,1.181713218276872,0.25081980454849917
2021-01-15,1.181713218276872,0.25081980454849917
2021-01-18,1.181713218276872,0.25081980454849917
2021-01-19,1.181713218276872,0.25081980454849917
2021-01-20,1.181713218276872,0.25081980454849917
2021-01-21,1.181713218276872,0.25081980454849917
2021-01-22,1.181713218276872,0.25081980454849917
2021-01-25,1.181713218276872,0.25081980454849917
2021-01-26,1.181713218276872,0.25081980454849917
2021-01-27,1.181713218276872,0.25081980454849917
2021-01-28,1.181713218276872,0.25081980454849917
2021-01-29,1.181713218276872,0.25081980454849917
2021-02-01,1.181713218276872,0.25081980454849917
2021-02-02,1.1677531476736234,0.2563530166878796
2021-02-03,1.1676571686667645,0.25635301687184286
2021-02-04,1.1676565127075735,0.2563530168718429
2021-02-05,1.1676565082246684,0.2563530168718429
2021-02-08,1.1676565081940318,0.2563530168718429
2021-02-09,1.1676565081938224,0.2563530168718429
2021-02-10,1.167656508193821,0.2563530168718429
2021-02-11,1.167656508193821,0.2563530168718429
2021-02-12,1.167656508193821,0.2563530168718429
2021-02-15,1.167656508193821,0.2563530168718429
2021-02-16,1.167656508193821,0.2563530168718429
2021-02-17,1.167656508193821,0.2563530168718429
2021-02-18,1.167656508193821,0.2563530168718429
2021-02-19,1.167656508193821,0.2563530168718429
2021-02-22,1.167656508193821,0.2563530168718429
2021-02-23,1.167656508193821,0.2563530168718429
2021-02-24,1.167656508193821,0.2563530168718429
2021-02-25,1.167656508193821,0.2563530168718429
2021-02-26,1.167656508193821,0.2563530168718429
2021-03-01,1.167656508193821,0.2563530168718429
2021-03-02,1.1787181379708147,0.26313292873861766
2021-03-03,1.1787933773585018,0.26313292896355367
2021-03-04,1.1787938915369824,0.26313292896355367
2021-03-05,1.1787938950509391,0.26313292896355367
2021-03-08,1.178793895074954,0.26313292896355367
2021-03-09,1.178793895075118,0.26313292896355367
2021-03-10,1.1787938950751191,0.26313292896355367
2021-03-11,1.1787938950751191,0.26313292896355367
2021-03-12,1.1787938950751191,0.26313292896355367
2021-03-15,1.1787938950751191,0.26313292896355367
2021-03-16,1.1787938950751191,0.26313292896355367
2021-03-17,1.1787938950751191,0.26313292896355367
2021-03-18,1.1787938950751191,0.26313292896355367
2021-03-19,1.1787938950751191,0.26313292896355367
2021-03-22,1.1787938950751191,0.26313292896355367
2021-03-23,1.1787938950751191,0.26313292896355367
2021-03-24,1.1787938950751191,0.26313292896355367
2021-03-25,1.1787938950751191,0.26313292896355367
2021-03-26,1.1787938950751191,0.26313292896355367
2021-03-29,1.1787938950751191,0.26313292896355367
2021-03-30,1.1787938950751191,0.26313292896355367
2021-03-31,1.1787938950751191,0.26313292896355367
2021-04-01,1.1571394695336403,0.006975209556310451
2021-04-02,1.1569900862344156,0.006975042858697375
2021-04-05,1.1569890652646686,0.006975042858691773
2021-04-06,1.1569890582872357,0.006975042858691773
2021-04-07,1.1569890582395512,0.006975042858691773
2021-04-08,1.1569890582392253,0.006975042858691773
2021-04-09,1.156989058239223,0.006975042858691773
2021-04-12,1.156989058239223,0.006975042858691773
2021-04-13,1.156989058239223,0.006975042858691773
2021-04-14,1.156989058239223,0.006975042858691773
2021-04-15,1.156989058239223,0.006975042858691773
2021-04-16,1.156989058239223,0.006975042858691773
2021-04-19,1.156989058239223,0.006975042858691773
2021-04-20,1.156989058239223,0.006975042858691773
2021-04-21,1.156989058239223,0.006975042858691773
2021-04-22,1.156989058239223,0.006975042858691773
2021-04-23,1.156989058239223,0.006975042858691773
2021-04-26,1.156989058239223,0.006975042858691773
2021-04-27,1.156989058239223,0.006975042858691773
2021-04-28,1.156989058239223,0.006975042858691773
2021-04-29,1.156989058239223,0.006975042858691773
2021-04-30,1.156989058239223,0.006975042858691773
2021-05-03,1.1840287164816448,0.006816557988715736
2021-05-04,1.1842113846095252,0.006816557983327164
2021-05-05,1.1842126328884872,0.006816557983327164
2021-05-06,1.184212641419371,0.006816557983327164
2021-05-07,1.184212641477672,0.006816557983327164
2021-05-10,1.1842126414780705,0.006816557983327164
2021-05-11,1.1842126414780731,0.006816557983327164
2021-05-12,1.1842126414780731,0.006816557983327164
2021-05-13,1.1842126414780731,0.006816557983327164
2021-05-14,1.1842126414780731,0.006816557983327164
2021-05-17,1.1842126414780731,0.006816557983327164
2021-05-18,1.1842126414780731,0.006816557983327164
2021-05-19,1.1842126414780731,0.006816557983327164
2021-05-20,1.1842126414780731,0.006816557983327164
2021-05-21,1.1842126414780731,0.006816557983327164
2021-05-24,1.1842126414780731,0.006816557983327164
2021-05-25,1.1842126414780731,0.006816557983327164
2021-05-26,1.1842126414780731,0.006816557983327164
2021-05-27,1.1842126414780731,0.006816557983327164
2021-05-28,1.1842126414780731,0.006816557983327164
2021-05-31,1.1842126414780731,0.006816557983327164
2021-06-01,1.1878964805215648,0.006444429162004715
2021-06-02,1.1879216170167324,0.006444429149136419
2021-06-03,1.1879217888007263,0.006444429149136418
2021-06-04,1.1879217899747188,0.006444429149136418
2021-06-07,1.187921789982742,0.006444429149136418
2021-06-08,1.1879217899827967,0.006444429149136418
2021-06-09,1.1879217899827972,0.006444429149136418
2021-06-10,1.1879217899827972,0.006444429149136418
2021-06-11,1.1879217899827972,0.006444429149136418
2021-06-14,1.1879217899827972,0.006444429149136418
2021-06-15,1.1879217899827972,0.006444429149136418
2021-06-16,1.1879217899827972,0.006444429149136418
2021-06-17,1.1879217899827972,0.006444429149136418
2021-06-18,1.1879217899827972,0.006444429149136418
2021-06-21,1.1879217899827972,0.006444429149136418
2021-06-22,1.1879217899827972,0.006444429149136418
2021-06-23,1.1879217899827972,0.006444429149136418
2021-06-24,1.1879217899827972,0.006444429149136418
2021-06-25,1.1879217899827972,0.006444429149136418
2021-06-28,1.1879217899827972,0.006444429149136418
2021-06-29,1.1879217899827972,0.006444429149136418
2021-06-30,1.1879217899827972,0.006444429149136418
2021-07-01,1.1888352961146835,0.058419825047427536
2021-07-02,1.1888415367102354,0.058419826017221135
2021-07-05,1.1888415793591014,0.05841982601722117
2021-07-06,1.188841579650569,0.05841982601722117
2021-07-07,1.1888415796525607,0.05841982601722117
2021-07-08,1.1888415796525744,0.05841982601722117
2021-07-09,1.1888415796525744,0.05841982601722117
2021-07-12,1.1888415796525744,0.05841982601722117
2021-07-13,1.1888415796525744,0.05841982601722117
2021-07-14,1.1888415796525744,0.05841982601722117
2021-07-15,1.1888415796525744,0.05841982601722117
2021-07-16,1.1888415796525744,0.05841982601722117
2021-07-19,1.1888415796525744,0.05841982601722117
2021-07-20,1.1888415796525744,0.05841982601722117
2021-07-21,1.1888415796525744,0.05841982601722117
2021-07-22,1.1888415796525744,0.05841982601722117
2021-07-23,1.1888415796525744,0.05841982601722117
2021-07-26,1.1888415796525744,0.05841982601722117
2021-07-27,1.1888415796525744,0.05841982601722117
2021-07-28,1.1888415796525744,0.05841982601722117
2021-07-29,1.1888415796525744,0.05841982601722117
2021-07-30,1.1888415796525744,0.05841982601722117
2021-08-02,1.1888415796525744,0.05841982601722117
2021-08-03,1.180977695005957,0.06152035559148422
2021-08-04,1.180923772112883,0.06152035569306653
2021-08-05,1.180923403588891,0.061520355693066534
2021-08-06,1.1809234010703533,0.061520355693066534
2021-08-09,1.1809234010531413,0.061520355693066534
2021-08-10,1.1809234010530236,0.061520355693066534
2021-08-11,1.180923401053023,0.061520355693066534
2021-08-12,1.180923401053023,0.061520355693066534
2021-08-13,1.180923401053023,0.061520355693066534
2021-08-16,1.180923401053023,0.061520355693066534
2021-08-17,1.180923401053023,0.061520355693066534
2021-08-18,1.180923401053023,0.061520355693066534
2021-08-19,1.180923401053023,0.061520355693066534
2021-08-20,1.180923401053023,0.061520355693066534
2021-08-23,1.180923401053023,0.061520355693066534
2021-08-24,1.180923401053023,0.061520355693066534
2021-08-25,1.180923401053023,0.061520355693066534
2021-08-26,1.180923401053023,0.061520355693066534
2021-08-27,1.180923401053023,0.061520355693066534
2021-08-30,1.180923401053023,0.061520355693066534
2021-08-31,1.180923401053023,0.061520355693066534
2021-09-01,1.180923401053023,0.061520355693066534
2021-09-02,1.180923401053023,0.061520355693066534
2021-09-03,1.180923401053023,0.061520355693066534
2021-09-06,1.180923401053023,0.061520355693066534
2021-09-07,1.180923401053023,0.061520355693066534
2021-09-08,1.180923401053023,0.061520355693066534
2021-09-09,1.180923401053023,0.061520355693066534
2021-09-10,1.180923401053023,0.061520355693066534
2021-09-13,1.180923401053023,0.061520355693066534
2021-09-14,1.180923401053023,0.061520355693066534
2021-09-15,1.180923401053023,0.061520355693066534
2021-09-16,1.180923401053023,0.061520355693066534
2021-09-17,1.180923401053023,0.061520355693066534
2021-09-20,1.180923401053023,0.061520355693066534
2021-09-21,1.180923401053023,0.061520355693066534
2021-09-22,1.180923401053023,0.061520355693066534
2021-09-23,1.180923401053023,0.061520355693066534
2021-09-24,1.180923401053023,0.061520355693066534
2021-09-27,1.180923401053023,0.061520355693066534
2021-09-28,1.180923401053023,0.061520355693066534
2021-09-29,1.180923401053023,0.061520355693066534
2021-09-30,1.180923401053023,0.061520355693066534
2021-10-01,1.146819777932047,0.15415675701746917
2021-10-04,1.1465832198413564,0.1541567591954773
2021-10-05,1.1465816030070701,0.1541567591954774
2021-10-06,1.146581591957423,0.1541567591954774
2021-10-07,1.1465815918819082,0.1541567591954774
2021-10-08,1.1465815918813922,0.1541567591954774
2021-10-11,1.1465815918813886,0.1541567591954774
2021-10-12,1.1465815918813886,0.1541567591954774
2021-10-13,1.1465815918813886,0.1541567591954774
2021-10-14,1.1465815918813886,0.1541567591954774
2021-10-15,1.1465815918813886,0.1541567591954774
2021-10-18,1.1465815918813886,0.1541567591954774
2021-10-19,1.1465815918813886,0.1541567591954774
2021-10-20,1.1465815918813886,0.1541567591954774
2021-10-21,1.1465815918813886,0.1541567591954774
2021-10-22,1.1465815918813886,0.1541567591954774
2021-10-25,1.1465815918813886,0.1541567591954774
2021-10-26,1.1465815918813886,0.1541567591954774
2021-10-27,1.1465815918813886,0.1541567591954774
2021-10-28,1.1465815918813886,0.1541567591954774
2021-10-29,1.1465815918813886,0.1541567591954774
2021-11-01,1.1465815918813886,0.1541567591954774
2021-11-02,1.1049343063772268,0.1706587187443101
2021-11-03,1.1046442817585667,0.17065871927212312
2021-11-04,1.1046422994335507,0.17065871927212312
2021-11-05,1.1046422858860916,0.17065871927212312
2021-11-08,1.1046422857935065,0.17065871927212312
2021-11-09,1.1046422857928737,0.17065871927212312
2021-11-10,1.1046422857928695,0.17065871927212312
2021-11-11,1.1046422857928695,0.17065871927212312
2021-11-12,1.1046422857928695,0.17065871927212312
2021-11-15,1.1046422857928695,0.17065871927212312
2021-11-16,1.1046422857928695,0.17065871927212312
2021-11-17,1.1046422857928695,0.17065871927212312
2021-11-18,1.1046422857928695,0.17065871927212312
2021-11-19,1.1046422857928695,0.17065871927212312
2021-11-22,1.1046422857928695,0.17065871927212312
2021-11-23,1.1046422857928695,0.17065871927212312
2021-11-24,1.1046422857928695,0.17065871927212312
2021-11-25,1.1046422857928695,0.17065871927212312
2021-11-26,1.1046422857928695,0.17065871927212312
2021-11-29,1.1046422857928695,0.17065871927212312
2021-11-30,1.1046422857928695,0.17065871927212312
2021-12-01,1.1083359309126168,0.17291812772973855
2021-12-02,1.1083611313778852,0.17291812780518076
2021-12-03,1.1083613035989173,0.1729181278051808
2021-12-06,1.1083613047758962,0.1729181278051808
2021-12-07,1.10836130478394,0.1729181278051808
2021-12-08,1.1083613047839949,0.1729181278051808
2021-12-09,1.1083613047839953,0.1729181278051808
2021-12-10,1.1083613047839953,0.1729181278051808
2021-12-13,1.1083613047839953,0.1729181278051808
2021-12-14,1.1083613047839953,0.1729181278051808
2021-12-15,1.1083613047839953,0.1729181278051808
2021-12-16,1.1083613047839953,0.1729181278051808
2021-12-17,1.1083613047839953,0.1729181278051808
2021-12-20,1.1083613047839953,0.1729181278051808
2021-12-21,1.1083613047839953,0.1729181278051808
2021-12-22,1.1083613047839953,0.1729181278051808
2021-12-23,1.1083613047839953,0.1729181278051808
2021-12-24,1.1083613047839953,0.1729181278051808
2021-12-27,1.1083613047839953,0.1729181278051808
2021-12-28,1.1083613047839953,0.1729181278051808
2021-12-29,1.1083613047839953,0.1729181278051808
2021-12-30,1.1083613047839953,0.1729181278051808
2021-12-31,1.1083613047839953,0.1729181278051808
2022-01-03,1.1590374464395514,0.2404323809268367
2022-01-04,1.1593761526252577,0.24043238287738772
2022-01-05,1.1593784670435363,0.2404323828773878
2022-01-06,1.1593784828605327,0.2404323828773878
2022-01-07,1.159378482968628,0.2404323828773878
2022-01-10,1.1593784829693667,0.2404323828773878
2022-01-11,1.1593784829693716,0.2404323828773878
2022-01-12,1.1593784829693718,0.2404323828773878
2022-01-13,1.1593784829693718,0.2404323828773878
2022-01-14,1.1593784829693718,0.2404323828773878
2022-01-17,1.1593784829693718,0.2404323828773878
2022-01-18,1.1593784829693718,0.2404323828773878
2022-01-19,1.1593784829693718,0.2404323828773878
2022-01-20,1.1593784829693718,0.2404323828773878
2022-01-21,1.1593784829693718,0.2404323828773878
2022-01-24,1.1593784829693718,0.2404323828773878
2022-01-25,1.1593784829693718,0.2404323828773878
