date,USA_systemic_stress_f1,USA_systemic_stress_f2
2003-09-05,0.6922448671897189,0.7042387497808915
2003-09-08,0.6922448671897189,0.7042387497808915
2003-09-09,0.6922448671897189,0.7042387497808915
2003-09-10,0.6922448671897189,0.7042387497808915
2003-09-11,0.6922448671897189,0.7042387497808915
2003-09-12,0.6922448671897189,0.7042387497808915
2003-09-15,0.6922448671897189,0.7042387497808915
2003-09-16,0.6922448671897189,0.7042387497808915
2003-09-17,0.6922448671897189,0.7042387497808915
2003-09-18,0.6922448671897189,0.7042387497808915
2003-09-19,0.6922448671897189,0.7042387497808915
2003-09-22,0.6922448671897189,0.7042387497808915
2003-09-23,0.6922448671897189,0.7042387497808915
2003-09-24,0.6922448671897189,0.7042387497808915
2003-09-25,0.6922448671897189,0.7042387497808915
2003-09-26,0.6922448671897189,0.7042387497808915
2003-09-29,0.6922448671897189,0.7042387497808915
2003-09-30,0.6922448671897189,0.7042387497808915
2003-10-01,0.8509696427104453,0.5932750654404179
2003-10-02,0.8509696435265016,0.5932750654390214
2003-10-03,0.8509696435265016,0.5932750654390214
2003-10-06,0.8509696435265016,0.5932750654390214
2003-10-07,0.8509696435265016,0.5932750654390214
2003-10-08,0.8509696435265016,0.5932750654390214
2003-10-09,0.8509696435265016,0.5932750654390214
2003-10-10,0.8509696435265016,0.5932750654390214
2003-10-13,0.8509696435265016,0.5932750654390214
2003-10-14,0.8509696435265016,0.5932750654390214
2003-10-15,0.8509696435265016,0.5932750654390214
2003-10-16,0.8509696435265016,0.5932750654390214
2003-10-17,0.8509696435265016,0.5932750654390214
2003-10-20,0.8509696435265016,0.5932750654390214
2003-10-21,0.8509696435265016,0.5932750654390214
2003-10-22,0.8509696435265016,0.5932750654390214
2003-10-23,0.8509696435265016,0.5932750654390214
2003-10-24,0.8509696435265016,0.5932750654390214
2003-10-27,0.8509696435265016,0.5932750654390214
2003-10-28,0.8509696435265016,0.5932750654390214
2003-10-29,0.8509696435265016,0.5932750654390214
2003-10-30,0.8509696435265016,0.5932750654390214
2003-10-31,0.8509696435265016,0.5932750654390214
2003-11-03,0.593880750244504,0.83762469083076
2003-11-04,0.5938807484712534,0.8376246908331619
2003-11-05,0.5938807484712534,0.8376246908331619
2003-11-06,0.5938807484712534,0.8376246908331619
2003-11-07,0.5938807484712534,0.8376246908331619
2003-11-10,0.5938807484712534,0.8376246908331619
2003-11-11,0.5938807484712534,0.8376246908331619
2003-11-12,0.5938807484712534,0.8376246908331619
2003-11-13,0.5938807484712534,0.8376246908331619
2003-11-14,0.5938807484712534,0.8376246908331619
2003-11-17,0.5938807484712534,0.8376246908331619
2003-11-18,0.5938807484712534,0.8376246908331619
2003-11-19,0.5938807484712534,0.8376246908331619
2003-11-20,0.5938807484712534,0.8376246908331619
2003-11-21,0.5938807484712534,0.8376246908331619
2003-11-24,0.5938807484712534,0.8376246908331619
2003-11-25,0.5938807484712534,0.8376246908331619
2003-11-26,0.5938807484712534,0.8376246908331619
2003-11-27,0.5938807484712534,0.8376246908331619
2003-11-28,0.5938807484712534,0.8376246908331619
2003-12-01,0.5938807484712534,0.8376246908331619
2003-12-02,0.5298396678782674,0.9716438301080431
2003-12-03,0.529839667493201,0.9716438301094792
2003-12-04,0.529839667493201,0.9716438301094792
2003-12-05,0.529839667493201,0.9716438301094792
2003-12-08,0.529839667493201,0.9716438301094792
2003-12-09,0.529839667493201,0.9716438301094792
2003-12-10,0.529839667493201,0.9716438301094792
2003-12-11,0.529839667493201,0.9716438301094792
2003-12-12,0.529839667493201,0.9716438301094792
2003-12-15,0.529839667493201,0.9716438301094792
2003-12-16,0.529839667493201,0.9716438301094792
2003-12-17,0.529839667493201,0.9716438301094792
2003-12-18,0.529839667493201,0.9716438301094792
2003-12-19,0.529839667493201,0.9716438301094792
2003-12-22,0.529839667493201,0.9716438301094792
2003-12-23,0.529839667493201,0.9716438301094792
2003-12-24,0.529839667493201,0.9716438301094792
2003-12-25,0.529839667493201,0.9716438301094792
2003-12-26,0.529839667493201,0.9716438301094792
2003-12-29,0.529839667493201,0.9716438301094792
2003-12-30,0.529839667493201,0.9716438301094792
2003-12-31,0.529839667493201,0.9716438301094792
2004-01-01,0.5660078497534667,1.046008247800839
2004-01-02,0.5660078499519928,1.0460082478016646
2004-01-05,0.5660078499519928,1.0460082478016646
2004-01-06,0.5660078499519928,1.0460082478016646
2004-01-07,0.5660078499519928,1.0460082478016646
2004-01-08,0.5660078499519928,1.0460082478016646
2004-01-09,0.5660078499519928,1.0460082478016646
2004-01-12,0.5660078499519928,1.0460082478016646
2004-01-13,0.5660078499519928,1.0460082478016646
2004-01-14,0.5660078499519928,1.0460082478016646
2004-01-15,0.5660078499519928,1.0460082478016646
2004-01-16,0.5660078499519928,1.0460082478016646
2004-01-19,0.5660078499519928,1.0460082478016646
2004-01-20,0.5660078499519928,1.0460082478016646
2004-01-21,0.5660078499519928,1.0460082478016646
2004-01-22,0.5660078499519928,1.0460082478016646
2004-01-23,0.5660078499519928,1.0460082478016646
2004-01-26,0.5660078499519928,1.0460082478016646
2004-01-27,0.5660078499519928,1.0460082478016646
2004-01-28,0.5660078499519928,1.0460082478016646
2004-01-29,0.5660078499519928,1.0460082478016646
2004-01-30,0.5660078499519928,1.0460082478016646
2004-02-02,0.5660078499519928,1.0460082478016646
2004-02-03,0.343909777422448,0.8767967218878185
2004-02-04,0.3439097757564843,0.8767967218856831
2004-02-05,0.3439097757564843,0.8767967218856831
2004-02-06,0.3439097757564843,0.8767967218856831
2004-02-09,0.3439097757564843,0.8767967218856831
2004-02-10,0.3439097757564843,0.8767967218856831
2004-02-11,0.3439097757564843,0.8767967218856831
2004-02-12,0.3439097757564843,0.8767967218856831
2004-02-13,0.3439097757564843,0.8767967218856831
2004-02-16,0.3439097757564843,0.8767967218856831
2004-02-17,0.3439097757564843,0.8767967218856831
2004-02-18,0.3439097757564843,0.8767967218856831
2004-02-19,0.3439097757564843,0.8767967218856831
2004-02-20,0.3439097757564843,0.8767967218856831
2004-02-23,0.3439097757564843,0.8767967218856831
2004-02-24,0.3439097757564843,0.8767967218856831
2004-02-25,0.3439097757564843,0.8767967218856831
2004-02-26,0.3439097757564843,0.8767967218856831
2004-02-27,0.3439097757564843,0.8767967218856831
2004-03-01,0.3439097757564843,0.8767967218856831
2004-03-02,0.2908483341619576,0.5991674936922101
2004-03-03,0.2908483338336478,0.5991674936882747
2004-03-04,0.2908483338336478,0.5991674936882747
2004-03-05,0.2908483338336478,0.5991674936882747
2004-03-08,0.2908483338336478,0.5991674936882747
2004-03-09,0.2908483338336478,0.5991674936882747
2004-03-10,0.2908483338336478,0.5991674936882747
2004-03-11,0.2908483338336478,0.5991674936882747
2004-03-12,0.2908483338336478,0.5991674936882747
2004-03-15,0.2908483338336478,0.5991674936882747
2004-03-16,0.2908483338336478,0.5991674936882747
2004-03-17,0.2908483338336478,0.5991674936882747
2004-03-18,0.2908483338336478,0.5991674936882747
2004-03-19,0.2908483338336478,0.5991674936882747
2004-03-22,0.2908483338336478,0.5991674936882747
2004-03-23,0.2908483338336478,0.5991674936882747
2004-03-24,0.2908483338336478,0.5991674936882747
2004-03-25,0.2908483338336478,0.5991674936882747
2004-03-26,0.2908483338336478,0.5991674936882747
2004-03-29,0.2908483338336478,0.5991674936882747
2004-03-30,0.2908483338336478,0.5991674936882747
2004-03-31,0.2908483338336478,0.5991674936882747
2004-04-01,0.3716245264409449,0.5926671680772969
2004-04-02,0.37162452684917996,0.5926671680772216
2004-04-05,0.37162452684917996,0.5926671680772216
2004-04-06,0.37162452684917996,0.5926671680772216
2004-04-07,0.37162452684917996,0.5926671680772216
2004-04-08,0.37162452684917996,0.5926671680772216
2004-04-09,0.37162452684917996,0.5926671680772216
2004-04-12,0.37162452684917996,0.5926671680772216
2004-04-13,0.37162452684917996,0.5926671680772216
2004-04-14,0.37162452684917996,0.5926671680772216
2004-04-15,0.37162452684917996,0.5926671680772216
2004-04-16,0.37162452684917996,0.5926671680772216
2004-04-19,0.37162452684917996,0.5926671680772216
2004-04-20,0.37162452684917996,0.5926671680772216
2004-04-21,0.37162452684917996,0.5926671680772216
2004-04-22,0.37162452684917996,0.5926671680772216
2004-04-23,0.37162452684917996,0.5926671680772216
2004-04-26,0.37162452684917996,0.5926671680772216
2004-04-27,0.37162452684917996,0.5926671680772216
2004-04-28,0.37162452684917996,0.5926671680772216
2004-04-29,0.37162452684917996,0.5926671680772216
2004-04-30,0.37162452684917996,0.5926671680772216
2004-05-03,0.33541280411807906,1.1341309621726754
2004-05-04,0.33541280390167016,1.1341309621774196
2004-05-05,0.33541280390167016,1.1341309621774196
2004-05-06,0.33541280390167016,1.1341309621774196
2004-05-07,0.33541280390167016,1.1341309621774196
2004-05-10,0.33541280390167016,1.1341309621774196
2004-05-11,0.33541280390167016,1.1341309621774196
2004-05-12,0.33541280390167016,1.1341309621774196
2004-05-13,0.33541280390167016,1.1341309621774196
2004-05-14,0.33541280390167016,1.1341309621774196
2004-05-17,0.33541280390167016,1.1341309621774196
2004-05-18,0.33541280390167016,1.1341309621774196
2004-05-19,0.33541280390167016,1.1341309621774196
2004-05-20,0.33541280390167016,1.1341309621774196
2004-05-21,0.33541280390167016,1.1341309621774196
2004-05-24,0.33541280390167016,1.1341309621774196
2004-05-25,0.33541280390167016,1.1341309621774196
2004-05-26,0.33541280390167016,1.1341309621774196
2004-05-27,0.33541280390167016,1.1341309621774196
2004-05-28,0.33541280390167016,1.1341309621774196
2004-05-31,0.33541280390167016,1.1341309621774196
2004-06-01,0.36013713311545303,1.1212274212084532
2004-06-02,0.360137133250831,1.1212274212083038
2004-06-03,0.360137133250831,1.1212274212083038
2004-06-04,0.360137133250831,1.1212274212083038
2004-06-07,0.360137133250831,1.1212274212083038
2004-06-08,0.360137133250831,1.1212274212083038
2004-06-09,0.360137133250831,1.1212274212083038
2004-06-10,0.360137133250831,1.1212274212083038
2004-06-11,0.360137133250831,1.1212274212083038
2004-06-14,0.360137133250831,1.1212274212083038
2004-06-15,0.360137133250831,1.1212274212083038
2004-06-16,0.360137133250831,1.1212274212083038
2004-06-17,0.360137133250831,1.1212274212083038
2004-06-18,0.360137133250831,1.1212274212083038
2004-06-21,0.360137133250831,1.1212274212083038
2004-06-22,0.360137133250831,1.1212274212083038
2004-06-23,0.360137133250831,1.1212274212083038
2004-06-24,0.360137133250831,1.1212274212083038
2004-06-25,0.360137133250831,1.1212274212083038
2004-06-28,0.360137133250831,1.1212274212083038
2004-06-29,0.360137133250831,1.1212274212083038
2004-06-30,0.360137133250831,1.1212274212083038
2004-07-01,0.2371842224440111,1.0800190828732108
2004-07-02,0.23718422156615313,1.0800190828727276
2004-07-05,0.23718422156615313,1.0800190828727276
2004-07-06,0.23718422156615313,1.0800190828727276
2004-07-07,0.23718422156615313,1.0800190828727276
2004-07-08,0.23718422156615313,1.0800190828727276
2004-07-09,0.23718422156615313,1.0800190828727276
2004-07-12,0.23718422156615313,1.0800190828727276
2004-07-13,0.23718422156615313,1.0800190828727276
2004-07-14,0.23718422156615313,1.0800190828727276
2004-07-15,0.23718422156615313,1.0800190828727276
2004-07-16,0.23718422156615313,1.0800190828727276
2004-07-19,0.23718422156615313,1.0800190828727276
2004-07-20,0.23718422156615313,1.0800190828727276
2004-07-21,0.23718422156615313,1.0800190828727276
2004-07-22,0.23718422156615313,1.0800190828727276
2004-07-23,0.23718422156615313,1.0800190828727276
2004-07-26,0.23718422156615313,1.0800190828727276
2004-07-27,0.23718422156615313,1.0800190828727276
2004-07-28,0.23718422156615313,1.0800190828727276
2004-07-29,0.23718422156615313,1.0800190828727276
2004-07-30,0.23718422156615313,1.0800190828727276
2004-08-02,0.23718422156615313,1.0800190828727276
2004-08-03,0.32125992488509797,1.1830677475812679
2004-08-04,0.321259925299438,1.183067747582402
2004-08-05,0.32125992529943803,1.183067747582402
2004-08-06,0.32125992529943803,1.183067747582402
2004-08-09,0.32125992529943803,1.183067747582402
2004-08-10,0.32125992529943803,1.183067747582402
2004-08-11,0.32125992529943803,1.183067747582402
2004-08-12,0.32125992529943803,1.183067747582402
2004-08-13,0.32125992529943803,1.183067747582402
2004-08-16,0.32125992529943803,1.183067747582402
2004-08-17,0.32125992529943803,1.183067747582402
2004-08-18,0.32125992529943803,1.183067747582402
2004-08-19,0.32125992529943803,1.183067747582402
2004-08-20,0.32125992529943803,1.183067747582402
2004-08-23,0.32125992529943803,1.183067747582402
2004-08-24,0.32125992529943803,1.183067747582402
2004-08-25,0.32125992529943803,1.183067747582402
2004-08-26,0.32125992529943803,1.183067747582402
2004-08-27,0.32125992529943803,1.183067747582402
2004-08-30,0.32125992529943803,1.183067747582402
2004-08-31,0.32125992529943803,1.183067747582402
2004-09-01,0.11426564171370636,0.7913821255001312
2004-09-02,0.11426563947694561,0.7913821254945077
2004-09-03,0.1142656394769456,0.7913821254945077
2004-09-06,0.1142656394769456,0.7913821254945077
2004-09-07,0.1142656394769456,0.7913821254945077
2004-09-08,0.1142656394769456,0.7913821254945077
2004-09-09,0.1142656394769456,0.7913821254945077
2004-09-10,0.1142656394769456,0.7913821254945077
2004-09-13,0.1142656394769456,0.7913821254945077
2004-09-14,0.1142656394769456,0.7913821254945077
2004-09-15,0.1142656394769456,0.7913821254945077
2004-09-16,0.1142656394769456,0.7913821254945077
2004-09-17,0.1142656394769456,0.7913821254945077
2004-09-20,0.1142656394769456,0.7913821254945077
2004-09-21,0.1142656394769456,0.7913821254945077
2004-09-22,0.1142656394769456,0.7913821254945077
2004-09-23,0.1142656394769456,0.7913821254945077
2004-09-24,0.1142656394769456,0.7913821254945077
2004-09-27,0.1142656394769456,0.7913821254945077
2004-09-28,0.1142656394769456,0.7913821254945077
2004-09-29,0.1142656394769456,0.7913821254945077
2004-09-30,0.1142656394769456,0.7913821254945077
2004-10-01,0.17804659598472103,0.6838277612664789
2004-10-04,0.17804659628159186,0.6838277612651437
2004-10-05,0.17804659628159186,0.6838277612651437
2004-10-06,0.17804659628159186,0.6838277612651437
2004-10-07,0.17804659628159186,0.6838277612651437
2004-10-08,0.17804659628159186,0.6838277612651437
2004-10-11,0.17804659628159186,0.6838277612651437
2004-10-12,0.17804659628159186,0.6838277612651437
2004-10-13,0.17804659628159186,0.6838277612651437
2004-10-14,0.17804659628159186,0.6838277612651437
2004-10-15,0.17804659628159186,0.6838277612651437
2004-10-18,0.17804659628159186,0.6838277612651437
2004-10-19,0.17804659628159186,0.6838277612651437
2004-10-20,0.17804659628159186,0.6838277612651437
2004-10-21,0.17804659628159186,0.6838277612651437
2004-10-22,0.17804659628159186,0.6838277612651437
2004-10-25,0.17804659628159186,0.6838277612651437
2004-10-26,0.17804659628159186,0.6838277612651437
2004-10-27,0.17804659628159186,0.6838277612651437
2004-10-28,0.17804659628159186,0.6838277612651437
2004-10-29,0.17804659628159186,0.6838277612651437
2004-11-01,0.17804659628159186,0.6838277612651437
2004-11-02,0.08430474412476446,0.8771284471923189
2004-11-03,0.08430474329772165,0.8771284471942984
2004-11-04,0.08430474329772165,0.8771284471942984
2004-11-05,0.08430474329772165,0.8771284471942984
2004-11-08,0.08430474329772165,0.8771284471942984
2004-11-09,0.08430474329772165,0.8771284471942984
2004-11-10,0.08430474329772165,0.8771284471942984
2004-11-11,0.08430474329772165,0.8771284471942984
2004-11-12,0.08430474329772165,0.8771284471942984
2004-11-15,0.08430474329772165,0.8771284471942984
2004-11-16,0.08430474329772165,0.8771284471942984
2004-11-17,0.08430474329772165,0.8771284471942984
2004-11-18,0.08430474329772165,0.8771284471942984
2004-11-19,0.08430474329772165,0.8771284471942984
2004-11-22,0.08430474329772165,0.8771284471942984
2004-11-23,0.08430474329772165,0.8771284471942984
2004-11-24,0.08430474329772165,0.8771284471942984
2004-11-25,0.08430474329772165,0.8771284471942984
2004-11-26,0.08430474329772165,0.8771284471942984
2004-11-29,0.08430474329772165,0.8771284471942984
2004-11-30,0.08430474329772165,0.8771284471942984
2004-12-01,0.28514045337216604,1.0200537335679352
2004-12-02,0.2851404541098924,1.0200537335694648
2004-12-03,0.2851404541098924,1.0200537335694648
2004-12-06,0.2851404541098924,1.0200537335694648
2004-12-07,0.2851404541098924,1.0200537335694648
2004-12-08,0.2851404541098924,1.0200537335694648
2004-12-09,0.2851404541098924,1.0200537335694648
2004-12-10,0.2851404541098924,1.0200537335694648
2004-12-13,0.2851404541098924,1.0200537335694648
2004-12-14,0.2851404541098924,1.0200537335694648
2004-12-15,0.2851404541098924,1.0200537335694648
2004-12-16,0.2851404541098924,1.0200537335694648
2004-12-17,0.2851404541098924,1.0200537335694648
2004-12-20,0.2851404541098924,1.0200537335694648
2004-12-21,0.2851404541098924,1.0200537335694648
2004-12-22,0.2851404541098924,1.0200537335694648
2004-12-23,0.2851404541098924,1.0200537335694648
2004-12-24,0.2851404541098924,1.0200537335694648
2004-12-27,0.2851404541098924,1.0200537335694648
2004-12-28,0.2851404541098924,1.0200537335694648
2004-12-29,0.2851404541098924,1.0200537335694648
2004-12-30,0.2851404541098924,1.0200537335694648
2004-12-31,0.2851404541098924,1.0200537335694648
2005-01-03,0.3842532079433577,0.9319467432029858
2005-01-04,0.38425320843286237,0.9319467432019237
2005-01-05,0.38425320843286237,0.9319467432019237
2005-01-06,0.38425320843286237,0.9319467432019237
2005-01-07,0.38425320843286237,0.9319467432019237
2005-01-10,0.38425320843286237,0.9319467432019237
2005-01-11,0.38425320843286237,0.9319467432019237
2005-01-12,0.38425320843286237,0.9319467432019237
2005-01-13,0.38425320843286237,0.9319467432019237
2005-01-14,0.38425320843286237,0.9319467432019237
2005-01-17,0.38425320843286237,0.9319467432019237
2005-01-18,0.38425320843286237,0.9319467432019237
2005-01-19,0.38425320843286237,0.9319467432019237
2005-01-20,0.38425320843286237,0.9319467432019237
2005-01-21,0.38425320843286237,0.9319467432019237
2005-01-24,0.38425320843286237,0.9319467432019237
2005-01-25,0.38425320843286237,0.9319467432019237
2005-01-26,0.38425320843286237,0.9319467432019237
2005-01-27,0.38425320843286237,0.9319467432019237
2005-01-28,0.38425320843286237,0.9319467432019237
2005-01-31,0.38425320843286237,0.9319467432019237
2005-02-01,0.5248641907326079,0.7859267129701566
2005-02-02,0.5248641914230948,0.78592671296832
2005-02-03,0.5248641914230948,0.78592671296832
2005-02-04,0.5248641914230948,0.78592671296832
2005-02-07,0.5248641914230948,0.78592671296832
2005-02-08,0.5248641914230948,0.78592671296832
2005-02-09,0.5248641914230948,0.78592671296832
2005-02-10,0.5248641914230948,0.78592671296832
2005-02-11,0.5248641914230948,0.78592671296832
2005-02-14,0.5248641914230948,0.78592671296832
2005-02-15,0.5248641914230948,0.78592671296832
2005-02-16,0.5248641914230948,0.78592671296832
2005-02-17,0.5248641914230948,0.78592671296832
2005-02-18,0.5248641914230948,0.78592671296832
2005-02-21,0.5248641914230948,0.78592671296832
2005-02-22,0.5248641914230948,0.78592671296832
2005-02-23,0.5248641914230948,0.78592671296832
2005-02-24,0.5248641914230948,0.78592671296832
2005-02-25,0.5248641914230948,0.78592671296832
2005-02-28,0.5248641914230948,0.78592671296832
2005-03-01,0.7858699719465189,0.8531758314480857
2005-03-02,0.7858699731806953,0.8531758314488292
2005-03-03,0.7858699731806953,0.8531758314488292
2005-03-04,0.7858699731806953,0.8531758314488292
2005-03-07,0.7858699731806953,0.8531758314488292
2005-03-08,0.7858699731806953,0.8531758314488292
2005-03-09,0.7858699731806953,0.8531758314488292
2005-03-10,0.7858699731806953,0.8531758314488292
2005-03-11,0.7858699731806953,0.8531758314488292
2005-03-14,0.7858699731806953,0.8531758314488292
2005-03-15,0.7858699731806953,0.8531758314488292
2005-03-16,0.7858699731806953,0.8531758314488292
2005-03-17,0.7858699731806953,0.8531758314488292
2005-03-18,0.7858699731806953,0.8531758314488292
2005-03-21,0.7858699731806953,0.8531758314488292
2005-03-22,0.7858699731806953,0.8531758314488292
2005-03-23,0.7858699731806953,0.8531758314488292
2005-03-24,0.7858699731806953,0.8531758314488292
2005-03-25,0.7858699731806953,0.8531758314488292
2005-03-28,0.7858699731806953,0.8531758314488292
2005-03-29,0.7858699731806953,0.8531758314488292
2005-03-30,0.7858699731806953,0.8531758314488292
2005-03-31,0.7858699731806953,0.8531758314488292
2005-04-01,0.4797234846654406,0.9579891701327227
2005-04-04,0.4797234823756503,0.957989170133863
2005-04-05,0.4797234823756503,0.957989170133863
2005-04-06,0.4797234823756503,0.957989170133863
2005-04-07,0.4797234823756503,0.957989170133863
2005-04-08,0.4797234823756503,0.957989170133863
2005-04-11,0.4797234823756503,0.957989170133863
2005-04-12,0.4797234823756503,0.957989170133863
2005-04-13,0.4797234823756503,0.957989170133863
2005-04-14,0.4797234823756503,0.957989170133863
2005-04-15,0.4797234823756503,0.957989170133863
2005-04-18,0.4797234823756503,0.957989170133863
2005-04-19,0.4797234823756503,0.957989170133863
2005-04-20,0.4797234823756503,0.957989170133863
2005-04-21,0.4797234823756503,0.957989170133863
2005-04-22,0.4797234823756503,0.957989170133863
2005-04-25,0.4797234823756503,0.957989170133863
2005-04-26,0.4797234823756503,0.957989170133863
2005-04-27,0.4797234823756503,0.957989170133863
2005-04-28,0.4797234823756503,0.957989170133863
2005-04-29,0.4797234823756503,0.957989170133863
2005-05-02,0.4797234823756503,0.957989170133863
2005-05-03,0.34208327562275154,0.7341199196871011
2005-05-04,0.34208327468530525,0.7341199196841318
2005-05-05,0.34208327468530525,0.7341199196841318
2005-05-06,0.34208327468530525,0.7341199196841318
2005-05-09,0.34208327468530525,0.7341199196841318
2005-05-10,0.34208327468530525,0.7341199196841318
2005-05-11,0.34208327468530525,0.7341199196841318
2005-05-12,0.34208327468530525,0.7341199196841318
2005-05-13,0.34208327468530525,0.7341199196841318
2005-05-16,0.34208327468530525,0.7341199196841318
2005-05-17,0.34208327468530525,0.7341199196841318
2005-05-18,0.34208327468530525,0.7341199196841318
2005-05-19,0.34208327468530525,0.7341199196841318
2005-05-20,0.34208327468530525,0.7341199196841318
2005-05-23,0.34208327468530525,0.7341199196841318
2005-05-24,0.34208327468530525,0.7341199196841318
2005-05-25,0.34208327468530525,0.7341199196841318
2005-05-26,0.34208327468530525,0.7341199196841318
