date,DEU_real_estate_f1,DEU_real_estate_f2
2021-11-10,0.5075434785860169,0.9315149621291767
2021-11-11,0.5075434785859279,0.9315149621291767
2021-11-12,0.5075434785859259,0.9315149621291767
2021-11-15,0.5075434785859259,0.9315149621291767
2021-11-16,0.5075434785859259,0.9315149621291767
2021-11-17,0.5075434785859259,0.9315149621291767
2021-11-18,0.5075434785859259,0.9315149621291767
2021-11-19,0.5075434785859259,0.9315149621291767
2021-11-22,0.5075434785859259,0.9315149621291767
2021-11-23,0.5075434785859259,0.9315149621291767
2021-11-24,0.5075434785859259,0.9315149621291767
2021-11-25,0.5075434785859259,0.9315149621291767
2021-11-26,0.5075434785859259,0.9315149621291767
2021-11-29,0.5075434785859259,0.9315149621291767
2021-11-30,0.5075434785859259,0.9315149621291767
2021-12-01,0.49598283713421293,0.9280286345791088
2021-12-02,0.4957285556139459,0.9280275938156288
2021-12-03,0.49572302697796927,0.9280275935055151
2021-12-06,0.49572290680414716,0.9280275935054227
2021-12-07,0.49572290419198983,0.9280275935054227
2021-12-08,0.49572290413521064,0.9280275935054227
2021-12-09,0.49572290413397646,0.9280275935054227
2021-12-10,0.49572290413394965,0.9280275935054227
2021-12-13,0.4957229041339491,0.9280275935054227
2021-12-14,0.4957229041339491,0.9280275935054227
2021-12-15,0.4957229041339491,0.9280275935054227
2021-12-16,0.4957229041339491,0.9280275935054227
2021-12-17,0.4957229041339491,0.9280275935054227
2021-12-20,0.4957229041339491,0.9280275935054227
2021-12-21,0.4957229041339491,0.9280275935054227
2021-12-22,0.4957229041339491,0.9280275935054227
2021-12-23,0.4957229041339491,0.9280275935054227
2021-12-24,0.4957229041339491,0.9280275935054227
2021-12-27,0.4957229041339491,0.9280275935054227
2021-12-28,0.4957229041339491,0.9280275935054227
2021-12-29,0.4957229041339491,0.9280275935054227
2021-12-30,0.4957229041339491,0.9280275935054227
2021-12-31,0.4957229041339491,0.9280275935054227
2022-01-03,0.5075586241446388,0.8567395198745057
2022-01-04,0.507812827895638,0.8567173943351358
2022-01-05,0.5078183519797447,0.8567173877423632
2022-01-06,0.5078184720532731,0.8567173877403989
2022-01-07,0.5078184746632499,0.8567173877403982
2022-01-10,0.5078184747199816,0.8567173877403982
2022-01-11,0.5078184747212147,0.8567173877403982
2022-01-12,0.5078184747212415,0.8567173877403982
2022-01-13,0.5078184747212421,0.8567173877403982
2022-01-14,0.5078184747212422,0.8567173877403982
2022-01-17,0.5078184747212422,0.8567173877403982
2022-01-18,0.5078184747212422,0.8567173877403982
2022-01-19,0.5078184747212422,0.8567173877403982
2022-01-20,0.5078184747212422,0.8567173877403982
2022-01-21,0.5078184747212422,0.8567173877403982
2022-01-24,0.5078184747212422,0.8567173877403982
2022-01-25,0.5078184747212422,0.8567173877403982
2022-01-26,0.5078184747212422,0.8567173877403982
2022-01-27,0.5078184747212422,0.8567173877403982
2022-01-28,0.5078184747212422,0.8567173877403982
2022-01-31,0.5078184747212422,0.8567173877403982
2022-02-01,0.5138864443190176,0.8521067339157512
2022-02-02,0.5140175452370973,0.8521053563737144
2022-02-03,0.5140203945395126,0.8521053559632517
2022-02-04,0.5140204564731691,0.8521053559631293
2022-02-07,0.5140204578193893,0.8521053559631293
2022-02-08,0.5140204578486514,0.8521053559631293
2022-02-09,0.5140204578492874,0.8521053559631293
2022-02-10,0.5140204578493013,0.8521053559631293
2022-02-11,0.5140204578493015,0.8521053559631293
2022-02-14,0.5140204578493015,0.8521053559631293
2022-02-15,0.5140204578493015,0.8521053559631293
2022-02-16,0.5140204578493015,0.8521053559631293
2022-02-17,0.5140204578493015,0.8521053559631293
2022-02-18,0.5140204578493015,0.8521053559631293
2022-02-21,0.5140204578493015,0.8521053559631293
2022-02-22,0.5140204578493015,0.8521053559631293
2022-02-23,0.5140204578493015,0.8521053559631293
2022-02-24,0.5140204578493015,0.8521053559631293
2022-02-25,0.5140204578493015,0.8521053559631293
2022-02-28,0.5140204578493015,0.8521053559631293
2022-03-01,0.48512931506171575,0.8433907937602163
2022-03-02,0.48448219187960584,0.8433881836862004
2022-03-03,0.484468116094822,0.8433881829084825
2022-03-04,0.4844678101321337,0.8433881829082508
2022-03-07,0.4844678034815768,0.8433881829082507
2022-03-08,0.484467803337017,0.8433881829082507
2022-03-09,0.4844678033338748,0.8433881829082507
2022-03-10,0.4844678033338065,0.8433881829082507
2022-03-11,0.484467803333805,0.8433881829082507
2022-03-14,0.484467803333805,0.8433881829082507
2022-03-15,0.484467803333805,0.8433881829082507
2022-03-16,0.484467803333805,0.8433881829082507
2022-03-17,0.484467803333805,0.8433881829082507
2022-03-18,0.484467803333805,0.8433881829082507
2022-03-21,0.484467803333805,0.8433881829082507
2022-03-22,0.484467803333805,0.8433881829082507
2022-03-23,0.484467803333805,0.8433881829082507
2022-03-24,0.484467803333805,0.8433881829082507
2022-03-25,0.484467803333805,0.8433881829082507
2022-03-28,0.484467803333805,0.8433881829082507
2022-03-29,0.484467803333805,0.8433881829082507
2022-03-30,0.484467803333805,0.8433881829082507
2022-03-31,0.484467803333805,0.8433881829082507
2022-04-01,0.47669685268404693,1.1318729923200848
2022-04-04,0.47652653228753045,1.1319479945224606
2022-04-05,0.4765228294440312,1.1319480168699245
2022-04-06,0.4765227489568931,1.1319480168765834
2022-04-07,0.47652274720738513,1.1319480168765854
2022-04-08,0.476522747169357,1.1319480168765854
2022-04-11,0.4765227471685304,1.1319480168765854
2022-04-12,0.4765227471685124,1.1319480168765854
2022-04-13,0.476522747168512,1.1319480168765854
2022-04-14,0.476522747168512,1.1319480168765854
2022-04-15,0.476522747168512,1.1319480168765854
2022-04-18,0.476522747168512,1.1319480168765854
2022-04-19,0.476522747168512,1.1319480168765854
2022-04-20,0.476522747168512,1.1319480168765854
2022-04-21,0.476522747168512,1.1319480168765854
2022-04-22,0.476522747168512,1.1319480168765854
2022-04-25,0.476522747168512,1.1319480168765854
2022-04-26,0.476522747168512,1.1319480168765854
2022-04-27,0.476522747168512,1.1319480168765854
2022-04-28,0.476522747168512,1.1319480168765854
2022-04-29,0.476522747168512,1.1319480168765854
2022-05-02,0.476522747168512,1.1319480168765854
2022-05-03,0.4415960306672615,1.1000440251559436
2022-05-04,0.4408061172757703,1.1000343809133069
2022-05-05,0.4407889316126312,1.1000343780396253
2022-05-06,0.4407885580492057,1.100034378038769
2022-05-09,0.4407885499292447,1.1000343780387687
2022-05-10,0.4407885497527453,1.1000343780387687
2022-05-11,0.4407885497489088,1.1000343780387687
2022-05-12,0.44078854974882536,1.1000343780387687
2022-05-13,0.4407885497488236,1.1000343780387687
2022-05-16,0.44078854974882353,1.1000343780387687
2022-05-17,0.44078854974882353,1.1000343780387687
2022-05-18,0.44078854974882353,1.1000343780387687
2022-05-19,0.44078854974882353,1.1000343780387687
2022-05-20,0.44078854974882353,1.1000343780387687
2022-05-23,0.44078854974882353,1.1000343780387687
2022-05-24,0.44078854974882353,1.1000343780387687
2022-05-25,0.44078854974882353,1.1000343780387687
2022-05-26,0.44078854974882353,1.1000343780387687
2022-05-27,0.44078854974882353,1.1000343780387687
2022-05-30,0.44078854974882353,1.1000343780387687
2022-05-31,0.44078854974882353,1.1000343780387687
2022-06-01,0.35147327666547523,1.0730115187279974
2022-06-02,0.34927835133747476,1.0730033653779119
2022-06-03,0.34923048817801017,1.0730033629484708
2022-06-06,0.3492294477281073,1.073003362947747
2022-06-07,0.3492294251123446,1.0730033629477467
2022-06-08,0.3492294246207573,1.0730033629477467
2022-06-09,0.3492294246100719,1.0730033629477467
2022-06-10,0.34922942460983963,1.0730033629477467
2022-06-13,0.3492294246098346,1.0730033629477467
2022-06-14,0.34922942460983447,1.0730033629477467
2022-06-15,0.34922942460983447,1.0730033629477467
2022-06-16,0.34922942460983447,1.0730033629477467
2022-06-17,0.34922942460983447,1.0730033629477467
2022-06-20,0.34922942460983447,1.0730033629477467
2022-06-21,0.34922942460983447,1.0730033629477467
2022-06-22,0.34922942460983447,1.0730033629477467
2022-06-23,0.34922942460983447,1.0730033629477467
2022-06-24,0.34922942460983447,1.0730033629477467
2022-06-27,0.34922942460983447,1.0730033629477467
2022-06-28,0.34922942460983447,1.0730033629477467
2022-06-29,0.34922942460983447,1.0730033629477467
2022-06-30,0.34922942460983447,1.0730033629477467
2022-07-01,0.24706395356999597,1.031035917408631
2022-07-04,0.24436938701397956,1.0310231579015685
2022-07-05,0.24431048658149027,1.031023154099629
2022-07-06,0.24430920613517565,1.031023154098496
2022-07-07,0.24430917830269336,1.0310231540984958
2022-07-08,0.24430917769771288,1.0310231540984958
2022-07-11,0.2443091776845627,1.0310231540984958
2022-07-12,0.24430917768427687,1.0310231540984958
2022-07-13,0.24430917768427066,1.0310231540984958
2022-07-14,0.24430917768427052,1.0310231540984958
2022-07-15,0.24430917768427052,1.0310231540984958
2022-07-18,0.24430917768427052,1.0310231540984958
2022-07-19,0.24430917768427052,1.0310231540984958
2022-07-20,0.24430917768427052,1.0310231540984958
2022-07-21,0.24430917768427052,1.0310231540984958
2022-07-22,0.24430917768427052,1.0310231540984958
2022-07-25,0.24430917768427052,1.0310231540984958
2022-07-26,0.24430917768427052,1.0310231540984958
2022-07-27,0.24430917768427052,1.0310231540984958
2022-07-28,0.24430917768427052,1.0310231540984958
2022-07-29,0.24430917768427052,1.0310231540984958
2022-08-01,0.24430917768427052,1.0310231540984958
2022-08-02,0.20986263100499164,1.0066554978075288
2022-08-03,0.20905086489707314,1.0066481491366663
2022-08-04,0.2090331849454629,1.0066481469469946
2022-08-05,0.2090328006287765,1.006648146946342
2022-08-08,0.20903279227507307,1.006648146946342
2022-08-09,0.20903279209349288,1.006648146946342
2022-08-10,0.20903279208954595,1.006648146946342
2022-08-11,0.20903279208946016,1.006648146946342
2022-08-12,0.2090327920894583,1.006648146946342
2022-08-15,0.20903279208945824,1.006648146946342
2022-08-16,0.20903279208945824,1.006648146946342
2022-08-17,0.20903279208945824,1.006648146946342
2022-08-18,0.20903279208945824,1.006648146946342
2022-08-19,0.20903279208945824,1.006648146946342
2022-08-22,0.20903279208945824,1.006648146946342
2022-08-23,0.20903279208945824,1.006648146946342
2022-08-24,0.20903279208945824,1.006648146946342
2022-08-25,0.20903279208945824,1.006648146946342
2022-08-26,0.20903279208945824,1.006648146946342
2022-08-29,0.20903279208945824,1.006648146946342
2022-08-30,0.20903279208945824,1.006648146946342
2022-08-31,0.20903279208945824,1.006648146946342
2022-09-01,0.1975301188246305,1.003164293955748
2022-09-02,0.19727264341214637,1.0031632540783582
2022-09-05,0.19726704306879264,1.0031632537685085
2022-09-06,0.19726692133522306,1.0031632537684163
2022-09-07,0.19726691868916177,1.003163253768416
2022-09-08,0.1972669186316457,1.003163253768416
2022-09-09,0.1972669186303955,1.003163253768416
2022-09-12,0.19726691863036833,1.003163253768416
2022-09-13,0.19726691863036772,1.003163253768416
2022-09-14,0.19726691863036772,1.003163253768416
2022-09-15,0.19726691863036772,1.003163253768416
2022-09-16,0.19726691863036772,1.003163253768416
2022-09-19,0.19726691863036772,1.003163253768416
2022-09-20,0.19726691863036772,1.003163253768416
2022-09-21,0.19726691863036772,1.003163253768416
2022-09-22,0.19726691863036772,1.003163253768416
2022-09-23,0.19726691863036772,1.003163253768416
2022-09-26,0.19726691863036772,1.003163253768416
2022-09-27,0.19726691863036772,1.003163253768416
2022-09-28,0.19726691863036772,1.003163253768416
2022-09-29,0.19726691863036772,1.003163253768416
2022-09-30,0.19726691863036772,1.003163253768416
2022-10-03,0.2556944962410791,0.8908946147335143
2022-10-04,0.25681694088583273,0.8908590538403132
2022-10-05,0.2568412844212381,0.8908590432441179
2022-10-06,0.2568418135386167,0.8908590432409605
2022-10-07,0.2568418250397589,0.8908590432409597
2022-10-10,0.25684182528975336,0.8908590432409597
2022-10-11,0.25684182529518734,0.8908590432409597
2022-10-12,0.25684182529530547,0.8908590432409597
2022-10-13,0.256841825295308,0.8908590432409597
2022-10-14,0.2568418252953081,0.8908590432409597
2022-10-17,0.2568418252953081,0.8908590432409597
2022-10-18,0.2568418252953081,0.8908590432409597
2022-10-19,0.2568418252953081,0.8908590432409597
2022-10-20,0.2568418252953081,0.8908590432409597
2022-10-21,0.2568418252953081,0.8908590432409597
2022-10-24,0.2568418252953081,0.8908590432409597
2022-10-25,0.2568418252953081,0.8908590432409597
2022-10-26,0.2568418252953081,0.8908590432409597
2022-10-27,0.2568418252953081,0.8908590432409597
2022-10-28,0.2568418252953081,0.8908590432409597
2022-10-31,0.2568418252953081,0.8908590432409597
2022-11-01,0.2779548908737943,0.8576805625953188
2022-11-02,0.27839603511830685,0.8576704852166758
2022-11-03,0.2784056162833702,0.8576704822139287
2022-11-04,0.27840582454060175,0.857670482213034
2022-11-07,0.2784058290673811,0.8576704822130338
2022-11-08,0.2784058291657774,0.8576704822130338
2022-11-09,0.27840582916791623,0.8576704822130338
2022-11-10,0.2784058291679627,0.8576704822130338
2022-11-11,0.2784058291679637,0.8576704822130338
2022-11-14,0.2784058291679637,0.8576704822130338
2022-11-15,0.2784058291679637,0.8576704822130338
2022-11-16,0.2784058291679637,0.8576704822130338
2022-11-17,0.2784058291679637,0.8576704822130338
2022-11-18,0.2784058291679637,0.8576704822130338
2022-11-21,0.2784058291679637,0.8576704822130338
2022-11-22,0.2784058291679637,0.8576704822130338
2022-11-23,0.2784058291679637,0.8576704822130338
2022-11-24,0.2784058291679637,0.8576704822130338
2022-11-25,0.2784058291679637,0.8576704822130338
2022-11-28,0.2784058291679637,0.8576704822130338
2022-11-29,0.2784058291679637,0.8576704822130338
2022-11-30,0.2784058291679637,0.8576704822130338
2022-12-01,0.17824343220771974,0.8271720840921862
2022-12-02,0.17543236302577964,0.8271628289831199
2022-12-05,0.17537075988909626,0.8271628262253844
2022-12-06,0.1753694206128694,0.8271628262245627
2022-12-07,0.17536939150159225,0.8271628262245625
2022-12-08,0.17536939086881526,0.8271628262245625
2022-12-09,0.1753693908550609,0.8271628262245625
2022-12-12,0.17536939085476191,0.8271628262245625
2022-12-13,0.17536939085475542,0.8271628262245625
2022-12-14,0.17536939085475528,0.8271628262245625
2022-12-15,0.17536939085475528,0.8271628262245625
2022-12-16,0.17536939085475528,0.8271628262245625
2022-12-19,0.17536939085475528,0.8271628262245625
2022-12-20,0.17536939085475528,0.8271628262245625
2022-12-21,0.17536939085475528,0.8271628262245625
2022-12-22,0.17536939085475528,0.8271628262245625
2022-12-23,0.17536939085475528,0.8271628262245625
2022-12-26,0.17536939085475528,0.8271628262245625
2022-12-27,0.17536939085475528,0.8271628262245625
2022-12-28,0.17536939085475528,0.8271628262245625
2022-12-29,0.17536939085475528,0.8271628262245625
2022-12-30,0.17536939085475528,0.8271628262245625
2023-01-02,0.17536939085475528,0.8271628262245625
2023-01-03,0.24498181031963068,1.0279593517730032
2023-01-04,0.24627653814466813,1.0280133376288412
2023-01-05,0.24630460540655555,1.0280133537144391
2023-01-06,0.24630521545478062,1.028013353719232
2023-01-09,0.24630522871507063,1.0280133537192335
2023-01-10,0.2463052290033028,1.0280133537192335
2023-01-11,0.24630522900956794,1.0280133537192335
2023-01-12,0.2463052290097041,1.0280133537192335
2023-01-13,0.24630522900970708,1.0280133537192335
2023-01-16,0.24630522900970714,1.0280133537192335
2023-01-17,0.24630522900970714,1.0280133537192335
2023-01-18,0.24630522900970714,1.0280133537192335
2023-01-19,0.24630522900970714,1.0280133537192335
2023-01-20,0.24630522900970714,1.0280133537192335
2023-01-23,0.24630522900970714,1.0280133537192335
2023-01-24,0.24630522900970714,1.0280133537192335
2023-01-25,0.24630522900970714,1.0280133537192335
2023-01-26,0.24630522900970714,1.0280133537192335
2023-01-27,0.24630522900970714,1.0280133537192335
2023-01-30,0.24630522900970714,1.0280133537192335
2023-01-31,0.24630522900970714,1.0280133537192335
2023-02-01,0.34429912206915053,0.9970642078010928
2023-02-02,0.346121219013347,0.997054842799222
2023-02-03,0.346160718500914,0.9970548400087446
2023-02-06,0.3461615770310579,0.997054840007913
2023-02-07,0.3461615956924657,0.9970548400079128
2023-02-08,0.34616159609809916,0.9970548400079128
2023-02-09,0.3461615961069162,0.9970548400079128
2023-02-10,0.34616159610710784,0.9970548400079128
2023-02-13,0.346161596107112,0.9970548400079128
2023-02-14,0.3461615961071121,0.9970548400079128
2023-02-15,0.3461615961071121,0.9970548400079128
2023-02-16,0.3461615961071121,0.9970548400079128
2023-02-17,0.3461615961071121,0.9970548400079128
2023-02-20,0.3461615961071121,0.9970548400079128
2023-02-21,0.3461615961071121,0.9970548400079128
2023-02-22,0.3461615961071121,0.9970548400079128
2023-02-23,0.3461615961071121,0.9970548400079128
2023-02-24,0.3461615961071121,0.9970548400079128
2023-02-27,0.3461615961071121,0.9970548400079128
2023-02-28,0.3461615961071121,0.9970548400079128
2023-03-01,0.3086759577605069,0.9857217070442682
2023-03-02,0.30781046313055843,0.9857183107226444
2023-03-03,0.3077916232904061,0.9857183097106498
2023-03-06,0.3077912137656144,0.9857183097103484
2023-03-07,0.30779120486397704,0.9857183097103481
2023-03-08,0.3077912046704867,0.9857183097103481
2023-03-09,0.3077912046662809,0.9857183097103481
2023-03-10,0.3077912046661895,0.9857183097103481
2023-03-13,0.30779120466618753,0.9857183097103481
2023-03-14,0.3077912046661875,0.9857183097103481
2023-03-15,0.3077912046661875,0.9857183097103481
2023-03-16,0.3077912046661875,0.9857183097103481
2023-03-17,0.3077912046661875,0.9857183097103481
2023-03-20,0.3077912046661875,0.9857183097103481
2023-03-21,0.3077912046661875,0.9857183097103481
2023-03-22,0.3077912046661875,0.9857183097103481
2023-03-23,0.3077912046661875,0.9857183097103481
2023-03-24,0.3077912046661875,0.9857183097103481
2023-03-27,0.3077912046661875,0.9857183097103481
2023-03-28,0.3077912046661875,0.9857183097103481
2023-03-29,0.3077912046661875,0.9857183097103481
2023-03-30,0.3077912046661875,0.9857183097103481
2023-03-31,0.3077912046661875,0.9857183097103481
2023-04-03,0.33015656004377303,1.0252890186506127
2023-04-04,0.33062590463575237,1.0253005818324323
2023-04-05,0.33063609914121594,1.0253005852778632
2023-04-06,0.33063632073048566,1.0253005852788897
2023-04-07,0.33063632554705685,1.0253005852788901
2023-04-10,0.33063632565175216,1.0253005852788901
2023-04-11,0.3306363256540279,1.0253005852788901
2023-04-12,0.33063632565407736,1.0253005852788901
2023-04-13,0.3306363256540784,1.0253005852788901
2023-04-14,0.33063632565407847,1.0253005852788901
2023-04-17,0.33063632565407847,1.0253005852788901
2023-04-18,0.33063632565407847,1.0253005852788901
2023-04-19,0.33063632565407847,1.0253005852788901
2023-04-20,0.33063632565407847,1.0253005852788901
2023-04-21,0.33063632565407847,1.0253005852788901
2023-04-24,0.33063632565407847,1.0253005852788901
2023-04-25,0.33063632565407847,1.0253005852788901
2023-04-26,0.33063632565407847,1.0253005852788901
2023-04-27,0.33063632565407847,1.0253005852788901
2023-04-28,0.33063632565407847,1.0253005852788901
2023-05-01,0.33063632565407847,1.0253005852788901
2023-05-02,0.354826611927606,1.0157098555768016
2023-05-03,0.35533413726067503,1.015706984356936
2023-05-04,0.35534516103031194,1.015706983501405
2023-05-05,0.35534540064456643,1.01570698350115
2023-05-08,0.35534540585293733,1.01570698350115
2023-05-09,0.35534540596614905,1.01570698350115
2023-05-10,0.35534540596860986,1.01570698350115
2023-05-11,0.3553454059686634,1.01570698350115
2023-05-12,0.35534540596866454,1.01570698350115
2023-05-15,0.35534540596866454,1.01570698350115
2023-05-16,0.35534540596866454,1.01570698350115
2023-05-17,0.35534540596866454,1.01570698350115
2023-05-18,0.35534540596866454,1.01570698350115
2023-05-19,0.35534540596866454,1.01570698350115
2023-05-22,0.35534540596866454,1.01570698350115
2023-05-23,0.35534540596866454,1.01570698350115
2023-05-24,0.35534540596866454,1.01570698350115
2023-05-25,0.35534540596866454,1.01570698350115
2023-05-26,0.35534540596866454,1.01570698350115
2023-05-29,0.35534540596866454,1.01570698350115
2023-05-30,0.35534540596866454,1.01570698350115
2023-05-31,0.35534540596866454,1.01570698350115
2023-06-01,0.3524567165002802,1.014836004990501
2023-06-02,0.3523936635830529,1.0148357453559762
2023-06-05,0.3523922929087044,1.0148357452786136
2023-06-06,0.3523922631149967,1.0148357452785906
2023-06-07,0.3523922624673861,1.0148357452785906
2023-06-08,0.3523922624533093,1.0148357452785906
2023-06-09,0.3523922624530033,1.0148357452785906
2023-06-12,0.35239226245299665,1.0148357452785906
2023-06-13,0.35239226245299654,1.0148357452785906
2023-06-14,0.35239226245299654,1.0148357452785906
2023-06-15,0.35239226245299654,1.0148357452785906
2023-06-16,0.35239226245299654,1.0148357452785906
2023-06-19,0.35239226245299654,1.0148357452785906
2023-06-20,0.35239226245299654,1.0148357452785906
2023-06-21,0.35239226245299654,1.0148357452785906
2023-06-22,0.35239226245299654,1.0148357452785906
2023-06-23,0.35239226245299654,1.0148357452785906
2023-06-26,0.35239226245299654,1.0148357452785906
2023-06-27,0.35239226245299654,1.0148357452785906
2023-06-28,0.35239226245299654,1.0148357452785906
2023-06-29,0.35239226245299654,1.0148357452785906
2023-06-30,0.35239226245299654,1.0148357452785906
2023-07-03,0.3276332487633627,1.0364522758187682
2023-07-04,0.32707426315612137,1.0364586496508077
2023-07-05,0.3270621021625072,1.0364586515499954
2023-07-06,0.32706183782017695,1.0364586515505614
2023-07-07,0.3270618320743003,1.0364586515505616
2023-07-10,0.3270618319494051,1.0364586515505616
2023-07-11,0.3270618319466903,1.0364586515505616
2023-07-12,0.3270618319466313,1.0364586515505616
2023-07-13,0.32706183194663,1.0364586515505616
2023-07-14,0.32706183194663,1.0364586515505616
2023-07-17,0.32706183194663,1.0364586515505616
2023-07-18,0.32706183194663,1.0364586515505616
2023-07-19,0.32706183194663,1.0364586515505616
2023-07-20,0.32706183194663,1.0364586515505616
2023-07-21,0.32706183194663,1.0364586515505616
2023-07-24,0.32706183194663,1.0364586515505616
2023-07-25,0.32706183194663,1.0364586515505616
2023-07-26,0.32706183194663,1.0364586515505616
2023-07-27,0.32706183194663,1.0364586515505616
2023-07-28,0.32706183194663,1.0364586515505616
2023-07-31,0.32706183194663,1.0364586515505616
2023-08-01,0.35702594835968215,1.0374484339627577
2023-08-02,0.3576493872903622,1.0374487287448326
2023-08-03,0.35766292659672605,1.037448728832668
2023-08-04,0.35766322088802427,1.0374487288326943
2023-08-07,0.35766322728488126,1.0374487288326943
2023-08-08,0.3576632274239264,1.0374487288326943
2023-08-09,0.35766322742694884,1.0374487288326943
2023-08-10,0.3576632274270145,1.0374487288326943
2023-08-11,0.35766322742701595,1.0374487288326943
2023-08-14,0.35766322742701595,1.0374487288326943
2023-08-15,0.35766322742701595,1.0374487288326943
2023-08-16,0.35766322742701595,1.0374487288326943
2023-08-17,0.35766322742701595,1.0374487288326943
2023-08-18,0.35766322742701595,1.0374487288326943
2023-08-21,0.35766322742701595,1.0374487288326943
2023-08-22,0.35766322742701595,1.0374487288326943
2023-08-23,0.35766322742701595,1.0374487288326943
2023-08-24,0.35766322742701595,1.0374487288326943
2023-08-25,0.35766322742701595,1.0374487288326943
2023-08-28,0.35766322742701595,1.0374487288326943
2023-08-29,0.35766322742701595,1.0374487288326943
2023-08-30,0.35766322742701595,1.0374487288326943
2023-08-31,0.35766322742701595,1.0374487288326943
2023-09-01,0.3230504783857331,1.02698682254503
2023-09-04,0.3222568386512001,1.026983689356187
2023-09-05,0.32223956600418274,1.0269836884225978
2023-09-06,0.32223919054719247,1.0269836884223196
2023-09-07,0.32223918238607074,1.0269836884223194
2023-09-08,0.3222391822086766,1.0269836884223194
2023-09-11,0.3222391822048207,1.0269836884223194
2023-09-12,0.32223918220473685,1.0269836884223194
2023-09-13,0.322239182204735,1.0269836884223194
2023-09-14,0.32223918220473496,1.0269836884223194
2023-09-15,0.32223918220473496,1.0269836884223194
2023-09-18,0.32223918220473496,1.0269836884223194
2023-09-19,0.32223918220473496,1.0269836884223194
2023-09-20,0.32223918220473496,1.0269836884223194
2023-09-21,0.32223918220473496,1.0269836884223194
2023-09-22,0.32223918220473496,1.0269836884223194
2023-09-25,0.32223918220473496,1.0269836884223194
2023-09-26,0.32223918220473496,1.0269836884223194
2023-09-27,0.32223918220473496,1.0269836884223194
2023-09-28,0.32223918220473496,1.0269836884223194
2023-09-29,0.32223918220473496,1.0269836884223194
2023-10-02,0.32223918220473496,1.0269836884223194
2023-10-03,0.33096931341216695,1.06994122515688
2023-10-04,0.33115652014626873,1.0699537680698217
2023-10-05,0.3311605881882892,1.0699537718071779
2023-10-06,0.33116067661268667,1.0699537718082914
2023-10-09,0.33116067853472236,1.0699537718082919
2023-10-10,0.33116067857650067,1.0699537718082919
2023-10-11,0.3311606785774088,1.0699537718082919
2023-10-12,0.33116067857742854,1.0699537718082919
2023-10-13,0.331160678577429,1.0699537718082919
2023-10-16,0.331160678577429,1.0699537718082919
2023-10-17,0.331160678577429,1.0699537718082919
2023-10-18,0.331160678577429,1.0699537718082919
2023-10-19,0.331160678577429,1.0699537718082919
2023-10-20,0.331160678577429,1.0699537718082919
2023-10-23,0.331160678577429,1.0699537718082919
2023-10-24,0.331160678577429,1.0699537718082919
2023-10-25,0.331160678577429,1.0699537718082919
2023-10-26,0.331160678577429,1.0699537718082919
2023-10-27,0.331160678577429,1.0699537718082919
2023-10-30,0.331160678577429,1.0699537718082919
2023-10-31,0.331160678577429,1.0699537718082919
2023-11-01,0.3340677709952239,1.0619757965332877
2023-11-02,0.33413068011263103,1.0619734104256373
2023-11-03,0.33413204740447144,1.0619734097146543
2023-11-06,0.3341320771245339,1.0619734097144424
2023-11-07,0.3341320777705437,1.0619734097144424
2023-11-08,0.3341320777845857,1.0619734097144424
2023-11-09,0.33413207778489096,1.0619734097144424
2023-11-10,0.33413207778489756,1.0619734097144424
2023-11-13,0.33413207778489773,1.0619734097144424
2023-11-14,0.33413207778489773,1.0619734097144424
2023-11-15,0.33413207778489773,1.0619734097144424
2023-11-16,0.33413207778489773,1.0619734097144424
2023-11-17,0.33413207778489773,1.0619734097144424
2023-11-20,0.33413207778489773,1.0619734097144424
2023-11-21,0.33413207778489773,1.0619734097144424
2023-11-22,0.33413207778489773,1.0619734097144424
2023-11-23,0.33413207778489773,1.0619734097144424
2023-11-24,0.33413207778489773,1.0619734097144424
2023-11-27,0.33413207778489773,1.0619734097144424
2023-11-28,0.33413207778489773,1.0619734097144424
2023-11-29,0.33413207778489773,1.0619734097144424
2023-11-30,0.33413207778489773,1.0619734097144424
2023-12-01,0.32258728011324295,1.0584892580163643
2023-12-04,0.32233174513289675,1.05848821814392
2023-12-05,0.322326188449909,1.0584882178340718
2023-12-06,0.32232606766606425,1.0584882178339794
2023-12-07,0.32232606504064704,1.0584882178339794
2023-12-08,0.3223260649835797,1.0584882178339794
2023-12-11,0.32232606498233923,1.0584882178339794
2023-12-12,0.32232606498231225,1.0584882178339794
2023-12-13,0.3223260649823117,1.0584882178339794
2023-12-14,0.32232606498231164,1.0584882178339794
2023-12-15,0.32232606498231164,1.0584882178339794
2023-12-18,0.32232606498231164,1.0584882178339794
2023-12-19,0.32232606498231164,1.0584882178339794
2023-12-20,0.32232606498231164,1.0584882178339794
2023-12-21,0.32232606498231164,1.0584882178339794
2023-12-22,0.32232606498231164,1.0584882178339794
2023-12-25,0.32232606498231164,1.0584882178339794
2023-12-26,0.32232606498231164,1.0584882178339794
2023-12-27,0.32232606498231164,1.0584882178339794
2023-12-28,0.32232606498231164,1.0584882178339794
2023-12-29,0.32232606498231164,1.0584882178339794
2024-01-01,0.32232606498231164,1.0584882178339794
2024-01-02,0.364679848953939,1.0985572108276327
2024-01-03,0.36554598259067256,1.0985689322778873
2024-01-04,0.3655647865074349,1.0985689357704778
2024-01-05,0.36556519522783204,1.0985689357715185
2024-01-08,0.3655652041119736,1.0985689357715187
