date,ESP_real_estate_f1,ESP_real_estate_f2
2021-05-27,1.2688795542229696,0.354464042353174
2021-05-28,1.2688795542229696,0.354464042353174
2021-05-31,1.2688795542229696,0.354464042353174
2021-06-01,1.2763208673359414,0.35067483402260985
2021-06-02,1.2763208673359414,0.35067432316363234
2021-06-03,1.2763208673359414,0.35067432309512875
2021-06-04,1.2763208673359414,0.3506743230951196
2021-06-07,1.2763208673359414,0.35067432309511953
2021-06-08,1.2763208673359414,0.35067432309511953
2021-06-09,1.2763208673359414,0.35067432309511953
2021-06-10,1.2763208673359414,0.35067432309511953
2021-06-11,1.2763208673359414,0.35067432309511953
2021-06-14,1.2763208673359414,0.35067432309511953
2021-06-15,1.2763208673359414,0.35067432309511953
2021-06-16,1.2763208673359414,0.35067432309511953
2021-06-17,1.2763208673359414,0.35067432309511953
2021-06-18,1.2763208673359414,0.35067432309511953
2021-06-21,1.2763208673359414,0.35067432309511953
2021-06-22,1.2763208673359414,0.35067432309511953
2021-06-23,1.2763208673359414,0.35067432309511953
2021-06-24,1.2763208673359414,0.35067432309511953
2021-06-25,1.2763208673359414,0.35067432309511953
2021-06-28,1.2763208673359414,0.35067432309511953
2021-06-29,1.2763208673359414,0.35067432309511953
2021-06-30,1.2763208673359414,0.35067432309511953
2021-07-01,1.2503615655499245,0.29972111647797484
2021-07-02,1.2503615655499245,0.299713703047686
2021-07-05,1.2503615655499245,0.29971370205357073
2021-07-06,1.2503615655499245,0.2997137020534374
2021-07-07,1.2503615655499245,0.2997137020534374
2021-07-08,1.2503615655499245,0.2997137020534374
2021-07-09,1.2503615655499245,0.2997137020534374
2021-07-12,1.2503615655499245,0.2997137020534374
2021-07-13,1.2503615655499245,0.2997137020534374
2021-07-14,1.2503615655499245,0.2997137020534374
2021-07-15,1.2503615655499245,0.2997137020534374
2021-07-16,1.2503615655499245,0.2997137020534374
2021-07-19,1.2503615655499245,0.2997137020534374
2021-07-20,1.2503615655499245,0.2997137020534374
2021-07-21,1.2503615655499245,0.2997137020534374
2021-07-22,1.2503615655499245,0.2997137020534374
2021-07-23,1.2503615655499245,0.2997137020534374
2021-07-26,1.2503615655499245,0.2997137020534374
2021-07-27,1.2503615655499245,0.2997137020534374
2021-07-28,1.2503615655499245,0.2997137020534374
2021-07-29,1.2503615655499245,0.2997137020534374
2021-07-30,1.2503615655499245,0.2997137020534374
2021-08-02,1.2503615655499245,0.2997137020534374
2021-08-03,1.2132973966638982,0.2886316443161829
2021-08-04,1.2132973966638982,0.2886301297366004
2021-08-05,1.2132973966638982,0.28863012953350253
2021-08-06,1.2132973966638982,0.2886301295334753
2021-08-09,1.2132973966638982,0.2886301295334753
2021-08-10,1.2132973966638982,0.2886301295334753
2021-08-11,1.2132973966638982,0.2886301295334753
2021-08-12,1.2132973966638982,0.2886301295334753
2021-08-13,1.2132973966638982,0.2886301295334753
2021-08-16,1.2132973966638982,0.2886301295334753
2021-08-17,1.2132973966638982,0.2886301295334753
2021-08-18,1.2132973966638982,0.2886301295334753
2021-08-19,1.2132973966638982,0.2886301295334753
2021-08-20,1.2132973966638982,0.2886301295334753
2021-08-23,1.2132973966638982,0.2886301295334753
2021-08-24,1.2132973966638982,0.2886301295334753
2021-08-25,1.2132973966638982,0.2886301295334753
2021-08-26,1.2132973966638982,0.2886301295334753
2021-08-27,1.2132973966638982,0.2886301295334753
2021-08-30,1.2132973966638982,0.2886301295334753
2021-08-31,1.2132973966638982,0.2886301295334753
2021-09-01,1.176066006312346,0.3075465264080205
2021-09-02,1.176066006312346,0.30754898498036726
2021-09-03,1.176066006312346,0.3075489853100479
2021-09-06,1.176066006312346,0.30754898531009206
2021-09-07,1.176066006312346,0.3075489853100921
2021-09-08,1.176066006312346,0.3075489853100921
2021-09-09,1.176066006312346,0.3075489853100921
2021-09-10,1.176066006312346,0.3075489853100921
2021-09-13,1.176066006312346,0.3075489853100921
2021-09-14,1.176066006312346,0.3075489853100921
2021-09-15,1.176066006312346,0.3075489853100921
2021-09-16,1.176066006312346,0.3075489853100921
2021-09-17,1.176066006312346,0.3075489853100921
2021-09-20,1.176066006312346,0.3075489853100921
2021-09-21,1.176066006312346,0.3075489853100921
2021-09-22,1.176066006312346,0.3075489853100921
2021-09-23,1.176066006312346,0.3075489853100921
2021-09-24,1.176066006312346,0.3075489853100921
2021-09-27,1.176066006312346,0.3075489853100921
2021-09-28,1.176066006312346,0.3075489853100921
2021-09-29,1.176066006312346,0.3075489853100921
2021-09-30,1.176066006312346,0.3075489853100921
2021-10-01,1.1910461227594433,0.2708797037600362
2021-10-04,1.1910461227594433,0.27087445372574803
2021-10-05,1.1910461227594433,0.27087445302173857
2021-10-06,1.1910461227594433,0.27087445302164415
2021-10-07,1.1910461227594433,0.27087445302164415
2021-10-08,1.1910461227594433,0.27087445302164415
2021-10-11,1.1910461227594433,0.27087445302164415
2021-10-12,1.1910461227594433,0.27087445302164415
2021-10-13,1.1910461227594433,0.27087445302164415
2021-10-14,1.1910461227594433,0.27087445302164415
2021-10-15,1.1910461227594433,0.27087445302164415
2021-10-18,1.1910461227594433,0.27087445302164415
2021-10-19,1.1910461227594433,0.27087445302164415
2021-10-20,1.1910461227594433,0.27087445302164415
2021-10-21,1.1910461227594433,0.27087445302164415
2021-10-22,1.1910461227594433,0.27087445302164415
2021-10-25,1.1910461227594433,0.27087445302164415
2021-10-26,1.1910461227594433,0.27087445302164415
2021-10-27,1.1910461227594433,0.27087445302164415
2021-10-28,1.1910461227594433,0.27087445302164415
2021-10-29,1.1910461227594433,0.27087445302164415
2021-11-01,1.1910461227594433,0.27087445302164415
2021-11-02,1.1671380732396561,0.2694564323685218
2021-11-03,1.1671380732396561,0.2694562417188254
2021-11-04,1.1671380732396561,0.2694562416932602
2021-11-05,1.1671380732396561,0.2694562416932568
2021-11-08,1.1671380732396561,0.2694562416932568
2021-11-09,1.1671380732396561,0.2694562416932568
2021-11-10,1.1671380732396561,0.2694562416932568
2021-11-11,1.1671380732396561,0.2694562416932568
2021-11-12,1.1671380732396561,0.2694562416932568
2021-11-15,1.1671380732396561,0.2694562416932568
2021-11-16,1.1671380732396561,0.2694562416932568
2021-11-17,1.1671380732396561,0.2694562416932568
2021-11-18,1.1671380732396561,0.2694562416932568
2021-11-19,1.1671380732396561,0.2694562416932568
2021-11-22,1.1671380732396561,0.2694562416932568
2021-11-23,1.1671380732396561,0.2694562416932568
2021-11-24,1.1671380732396561,0.2694562416932568
2021-11-25,1.1671380732396561,0.2694562416932568
2021-11-26,1.1671380732396561,0.2694562416932568
2021-11-29,1.1671380732396561,0.2694562416932568
2021-11-30,1.1671380732396561,0.2694562416932568
2021-12-01,1.170853032135973,0.267566702742062
2021-12-02,1.170853032135973,0.26756644846979166
2021-12-03,1.170853032135973,0.26756644843569505
2021-12-06,1.170853032135973,0.2675664484356905
2021-12-07,1.170853032135973,0.2675664484356905
2021-12-08,1.170853032135973,0.2675664484356905
2021-12-09,1.170853032135973,0.2675664484356905
2021-12-10,1.170853032135973,0.2675664484356905
2021-12-13,1.170853032135973,0.2675664484356905
2021-12-14,1.170853032135973,0.2675664484356905
2021-12-15,1.170853032135973,0.2675664484356905
2021-12-16,1.170853032135973,0.2675664484356905
2021-12-17,1.170853032135973,0.2675664484356905
2021-12-20,1.170853032135973,0.2675664484356905
2021-12-21,1.170853032135973,0.2675664484356905
2021-12-22,1.170853032135973,0.2675664484356905
2021-12-23,1.170853032135973,0.2675664484356905
2021-12-24,1.170853032135973,0.2675664484356905
2021-12-27,1.170853032135973,0.2675664484356905
2021-12-28,1.170853032135973,0.2675664484356905
2021-12-29,1.170853032135973,0.2675664484356905
2021-12-30,1.170853032135973,0.2675664484356905
2021-12-31,1.170853032135973,0.2675664484356905
2022-01-03,1.1811891555673761,0.23770964067337033
2022-01-04,1.1811891555673761,0.23770538555759518
2022-01-05,1.1811891555673761,0.23770538498700086
2022-01-06,1.1811891555673761,0.23770538498692437
2022-01-07,1.1811891555673761,0.23770538498692437
2022-01-10,1.1811891555673761,0.23770538498692437
2022-01-11,1.1811891555673761,0.23770538498692437
2022-01-12,1.1811891555673761,0.23770538498692437
2022-01-13,1.1811891555673761,0.23770538498692437
2022-01-14,1.1811891555673761,0.23770538498692437
2022-01-17,1.1811891555673761,0.23770538498692437
2022-01-18,1.1811891555673761,0.23770538498692437
2022-01-19,1.1811891555673761,0.23770538498692437
2022-01-20,1.1811891555673761,0.23770538498692437
2022-01-21,1.1811891555673761,0.23770538498692437
2022-01-24,1.1811891555673761,0.23770538498692437
2022-01-25,1.1811891555673761,0.23770538498692437
2022-01-26,1.1811891555673761,0.23770538498692437
2022-01-27,1.1811891555673761,0.23770538498692437
2022-01-28,1.1811891555673761,0.23770538498692437
2022-01-31,1.1811891555673761,0.23770538498692437
2022-02-01,1.1417233477132178,0.2462197594009016
2022-02-02,1.1417233477132178,0.2462208813914827
2022-02-03,1.1417233477132178,0.24622088154193555
2022-02-04,1.1417233477132178,0.24622088154195573
2022-02-07,1.1417233477132178,0.24622088154195573
2022-02-08,1.1417233477132178,0.24622088154195573
2022-02-09,1.1417233477132178,0.24622088154195573
2022-02-10,1.1417233477132178,0.24622088154195573
2022-02-11,1.1417233477132178,0.24622088154195573
2022-02-14,1.1417233477132178,0.24622088154195573
2022-02-15,1.1417233477132178,0.24622088154195573
2022-02-16,1.1417233477132178,0.24622088154195573
2022-02-17,1.1417233477132178,0.24622088154195573
2022-02-18,1.1417233477132178,0.24622088154195573
2022-02-21,1.1417233477132178,0.24622088154195573
2022-02-22,1.1417233477132178,0.24622088154195573
2022-02-23,1.1417233477132178,0.24622088154195573
2022-02-24,1.1417233477132178,0.24622088154195573
2022-02-25,1.1417233477132178,0.24622088154195573
2022-02-28,1.1417233477132178,0.24622088154195573
2022-03-01,1.1119465172333296,0.2613204923851333
2022-03-02,1.1119465172333296,0.2613224586602111
2022-03-03,1.1119465172333296,0.26132245892387745
2022-03-04,1.1119465172333296,0.2613224589239128
2022-03-07,1.1119465172333296,0.2613224589239128
2022-03-08,1.1119465172333296,0.2613224589239128
2022-03-09,1.1119465172333296,0.2613224589239128
2022-03-10,1.1119465172333296,0.2613224589239128
2022-03-11,1.1119465172333296,0.2613224589239128
2022-03-14,1.1119465172333296,0.2613224589239128
2022-03-15,1.1119465172333296,0.2613224589239128
2022-03-16,1.1119465172333296,0.2613224589239128
2022-03-17,1.1119465172333296,0.2613224589239128
2022-03-18,1.1119465172333296,0.2613224589239128
2022-03-21,1.1119465172333296,0.2613224589239128
2022-03-22,1.1119465172333296,0.2613224589239128
2022-03-23,1.1119465172333296,0.2613224589239128
2022-03-24,1.1119465172333296,0.2613224589239128
2022-03-25,1.1119465172333296,0.2613224589239128
2022-03-28,1.1119465172333296,0.2613224589239128
2022-03-29,1.1119465172333296,0.2613224589239128
2022-03-30,1.1119465172333296,0.2613224589239128
2022-03-31,1.1119465172333296,0.2613224589239128
2022-04-01,1.0679043487894613,0.2767906829213239
2022-04-04,1.0679043487894613,0.2767926991657182
2022-04-05,1.0679043487894613,0.27679269943608525
2022-04-06,1.0679043487894613,0.2767926994361215
2022-04-07,1.0679043487894613,0.2767926994361215
2022-04-08,1.0679043487894613,0.2767926994361215
2022-04-11,1.0679043487894613,0.2767926994361215
2022-04-12,1.0679043487894613,0.2767926994361215
2022-04-13,1.0679043487894613,0.2767926994361215
2022-04-14,1.0679043487894613,0.2767926994361215
2022-04-15,1.0679043487894613,0.2767926994361215
2022-04-18,1.0679043487894613,0.2767926994361215
2022-04-19,1.0679043487894613,0.2767926994361215
2022-04-20,1.0679043487894613,0.2767926994361215
2022-04-21,1.0679043487894613,0.2767926994361215
2022-04-22,1.0679043487894613,0.2767926994361215
2022-04-25,1.0679043487894613,0.2767926994361215
2022-04-26,1.0679043487894613,0.2767926994361215
2022-04-27,1.0679043487894613,0.2767926994361215
2022-04-28,1.0679043487894613,0.2767926994361215
2022-04-29,1.0679043487894613,0.2767926994361215
2022-05-02,1.0679043487894613,0.2767926994361215
2022-05-03,1.0218509558091176,0.27174220296186097
2022-05-04,1.0218509558091176,0.2717415194218143
2022-05-05,1.0218509558091176,0.27174151933015495
2022-05-06,1.0218509558091176,0.2717415193301426
2022-05-09,1.0218509558091176,0.2717415193301426
2022-05-10,1.0218509558091176,0.2717415193301426
2022-05-11,1.0218509558091176,0.2717415193301426
2022-05-12,1.0218509558091176,0.2717415193301426
2022-05-13,1.0218509558091176,0.2717415193301426
2022-05-16,1.0218509558091176,0.2717415193301426
2022-05-17,1.0218509558091176,0.2717415193301426
2022-05-18,1.0218509558091176,0.2717415193301426
2022-05-19,1.0218509558091176,0.2717415193301426
2022-05-20,1.0218509558091176,0.2717415193301426
2022-05-23,1.0218509558091176,0.2717415193301426
2022-05-24,1.0218509558091176,0.2717415193301426
2022-05-25,1.0218509558091176,0.2717415193301426
2022-05-26,1.0218509558091176,0.2717415193301426
2022-05-27,1.0218509558091176,0.2717415193301426
2022-05-30,1.0218509558091176,0.2717415193301426
2022-05-31,1.0218509558091176,0.2717415193301426
2022-06-01,0.9846396444329861,0.29064458330264215
2022-06-02,0.9846396444329861,0.2906470356664002
2022-06-03,0.9846396444329861,0.2906470359952482
2022-06-06,0.9846396444329861,0.29064703599529235
2022-06-07,0.9846396444329861,0.29064703599529235
2022-06-08,0.9846396444329861,0.29064703599529235
2022-06-09,0.9846396444329861,0.29064703599529235
2022-06-10,0.9846396444329861,0.29064703599529235
2022-06-13,0.9846396444329861,0.29064703599529235
2022-06-14,0.9846396444329861,0.29064703599529235
2022-06-15,0.9846396444329861,0.29064703599529235
2022-06-16,0.9846396444329861,0.29064703599529235
2022-06-17,0.9846396444329861,0.29064703599529235
2022-06-20,0.9846396444329861,0.29064703599529235
2022-06-21,0.9846396444329861,0.29064703599529235
2022-06-22,0.9846396444329861,0.29064703599529235
2022-06-23,0.9846396444329861,0.29064703599529235
2022-06-24,0.9846396444329861,0.29064703599529235
2022-06-27,0.9846396444329861,0.29064703599529235
2022-06-28,0.9846396444329861,0.29064703599529235
2022-06-29,0.9846396444329861,0.29064703599529235
2022-06-30,0.9846396444329861,0.29064703599529235
2022-07-01,0.9576340335466897,0.2911827798732477
2022-07-04,0.9576340335466897,0.2911828516476557
2022-07-05,0.9576340335466897,0.2911828516572803
2022-07-06,0.9576340335466897,0.29118285165728164
2022-07-07,0.9576340335466897,0.29118285165728164
2022-07-08,0.9576340335466897,0.29118285165728164
2022-07-11,0.9576340335466897,0.29118285165728164
2022-07-12,0.9576340335466897,0.29118285165728164
2022-07-13,0.9576340335466897,0.29118285165728164
2022-07-14,0.9576340335466897,0.29118285165728164
2022-07-15,0.9576340335466897,0.29118285165728164
2022-07-18,0.9576340335466897,0.29118285165728164
2022-07-19,0.9576340335466897,0.29118285165728164
2022-07-20,0.9576340335466897,0.29118285165728164
2022-07-21,0.9576340335466897,0.29118285165728164
2022-07-22,0.9576340335466897,0.29118285165728164
2022-07-25,0.9576340335466897,0.29118285165728164
2022-07-26,0.9576340335466897,0.29118285165728164
2022-07-27,0.9576340335466897,0.29118285165728164
2022-07-28,0.9576340335466897,0.29118285165728164
2022-07-29,0.9576340335466897,0.29118285165728164
2022-08-01,0.9576340335466897,0.29118285165728164
2022-08-02,0.9111002046006891,0.30856731659344405
2022-08-03,0.9111002046006891,0.30856958208454033
2022-08-04,0.9111002046006891,0.30856958238832993
2022-08-05,0.9111002046006891,0.3085695823883707
2022-08-08,0.9111002046006891,0.3085695823883707
2022-08-09,0.9111002046006891,0.3085695823883707
2022-08-10,0.9111002046006891,0.3085695823883707
2022-08-11,0.9111002046006891,0.3085695823883707
2022-08-12,0.9111002046006891,0.3085695823883707
2022-08-15,0.9111002046006891,0.3085695823883707
2022-08-16,0.9111002046006891,0.3085695823883707
2022-08-17,0.9111002046006891,0.3085695823883707
2022-08-18,0.9111002046006891,0.3085695823883707
2022-08-19,0.9111002046006891,0.3085695823883707
2022-08-22,0.9111002046006891,0.3085695823883707
2022-08-23,0.9111002046006891,0.3085695823883707
2022-08-24,0.9111002046006891,0.3085695823883707
2022-08-25,0.9111002046006891,0.3085695823883707
2022-08-26,0.9111002046006891,0.3085695823883707
2022-08-29,0.9111002046006891,0.3085695823883707
2022-08-30,0.9111002046006891,0.3085695823883707
2022-08-31,0.9111002046006891,0.3085695823883707
2022-09-01,0.825572211490761,0.35212194509585054
2022-09-02,0.825572211490761,0.35212742403097275
2022-09-05,0.825572211490761,0.3521274247656641
2022-09-06,0.825572211490761,0.35212742476576264
2022-09-07,0.825572211490761,0.35212742476576264
2022-09-08,0.825572211490761,0.35212742476576264
2022-09-09,0.825572211490761,0.35212742476576264
2022-09-12,0.825572211490761,0.35212742476576264
2022-09-13,0.825572211490761,0.35212742476576264
2022-09-14,0.825572211490761,0.35212742476576264
2022-09-15,0.825572211490761,0.35212742476576264
2022-09-16,0.825572211490761,0.35212742476576264
2022-09-19,0.825572211490761,0.35212742476576264
2022-09-20,0.825572211490761,0.35212742476576264
2022-09-21,0.825572211490761,0.35212742476576264
2022-09-22,0.825572211490761,0.35212742476576264
2022-09-23,0.825572211490761,0.35212742476576264
2022-09-26,0.825572211490761,0.35212742476576264
2022-09-27,0.825572211490761,0.35212742476576264
2022-09-28,0.825572211490761,0.35212742476576264
2022-09-29,0.825572211490761,0.35212742476576264
2022-09-30,0.825572211490761,0.35212742476576264
2022-10-03,0.7281962249211417,0.42303942011323287
2022-10-04,0.7281962249211417,0.4230481319906461
2022-10-05,0.7281962249211417,0.42304813315885215
2022-10-06,0.7281962249211417,0.4230481331590088
2022-10-07,0.7281962249211417,0.4230481331590088
2022-10-10,0.7281962249211417,0.4230481331590088
2022-10-11,0.7281962249211417,0.4230481331590088
2022-10-12,0.7281962249211417,0.4230481331590088
2022-10-13,0.7281962249211417,0.4230481331590088
2022-10-14,0.7281962249211417,0.4230481331590088
2022-10-17,0.7281962249211417,0.4230481331590088
2022-10-18,0.7281962249211417,0.4230481331590088
2022-10-19,0.7281962249211417,0.4230481331590088
2022-10-20,0.7281962249211417,0.4230481331590088
2022-10-21,0.7281962249211417,0.4230481331590088
2022-10-24,0.7281962249211417,0.4230481331590088
2022-10-25,0.7281962249211417,0.4230481331590088
2022-10-26,0.7281962249211417,0.4230481331590088
2022-10-27,0.7281962249211417,0.4230481331590088
2022-10-28,0.7281962249211417,0.4230481331590088
2022-10-31,0.7281962249211417,0.4230481331590088
2022-11-01,0.5873920755402392,0.48014154984006907
2022-11-02,0.5873920755402392,0.48014875053855177
2022-11-03,0.5873920755402392,0.4801487515041213
2022-11-04,0.5873920755402392,0.48014875150425074
2022-11-07,0.5873920755402392,0.4801487515042508
2022-11-08,0.5873920755402392,0.4801487515042508
2022-11-09,0.5873920755402392,0.4801487515042508
2022-11-10,0.5873920755402392,0.4801487515042508
2022-11-11,0.5873920755402392,0.4801487515042508
2022-11-14,0.5873920755402392,0.4801487515042508
2022-11-15,0.5873920755402392,0.4801487515042508
2022-11-16,0.5873920755402392,0.4801487515042508
2022-11-17,0.5873920755402392,0.4801487515042508
2022-11-18,0.5873920755402392,0.4801487515042508
2022-11-21,0.5873920755402392,0.4801487515042508
2022-11-22,0.5873920755402392,0.4801487515042508
2022-11-23,0.5873920755402392,0.4801487515042508
2022-11-24,0.5873920755402392,0.4801487515042508
2022-11-25,0.5873920755402392,0.4801487515042508
2022-11-28,0.5873920755402392,0.4801487515042508
2022-11-29,0.5873920755402392,0.4801487515042508
2022-11-30,0.5873920755402392,0.4801487515042508
2022-12-01,0.5132666826277742,0.5181187268171579
2022-12-02,0.5132666826277742,0.518123631806444
2022-12-05,0.5132666826277742,0.5181236324641748
2022-12-06,0.5132666826277742,0.5181236324642631
2022-12-07,0.5132666826277742,0.5181236324642631
2022-12-08,0.5132666826277742,0.5181236324642631
2022-12-09,0.5132666826277742,0.5181236324642631
2022-12-12,0.5132666826277742,0.5181236324642631
2022-12-13,0.5132666826277742,0.5181236324642631
2022-12-14,0.5132666826277742,0.5181236324642631
2022-12-15,0.5132666826277742,0.5181236324642631
2022-12-16,0.5132666826277742,0.5181236324642631
2022-12-19,0.5132666826277742,0.5181236324642631
2022-12-20,0.5132666826277742,0.5181236324642631
2022-12-21,0.5132666826277742,0.5181236324642631
2022-12-22,0.5132666826277742,0.5181236324642631
2022-12-23,0.5132666826277742,0.5181236324642631
2022-12-26,0.5132666826277742,0.5181236324642631
2022-12-27,0.5132666826277742,0.5181236324642631
2022-12-28,0.5132666826277742,0.5181236324642631
2022-12-29,0.5132666826277742,0.5181236324642631
2022-12-30,0.5132666826277742,0.5181236324642631
2023-01-02,0.5132666826277742,0.5181236324642631
2023-01-03,0.4555386284236935,0.6116341501771276
2023-01-04,0.4555386284236935,0.6116457308058076
2023-01-05,0.4555386284236935,0.6116457323586959
2023-01-06,0.4555386284236935,0.6116457323589041
2023-01-09,0.4555386284236935,0.6116457323589041
2023-01-10,0.4555386284236935,0.6116457323589041
2023-01-11,0.4555386284236935,0.6116457323589041
2023-01-12,0.4555386284236935,0.6116457323589041
2023-01-13,0.4555386284236935,0.6116457323589041
2023-01-16,0.4555386284236935,0.6116457323589041
2023-01-17,0.4555386284236935,0.6116457323589041
2023-01-18,0.4555386284236935,0.6116457323589041
2023-01-19,0.4555386284236935,0.6116457323589041
2023-01-20,0.4555386284236935,0.6116457323589041
2023-01-23,0.4555386284236935,0.6116457323589041
2023-01-24,0.4555386284236935,0.6116457323589041
2023-01-25,0.4555386284236935,0.6116457323589041
2023-01-26,0.4555386284236935,0.6116457323589041
2023-01-27,0.4555386284236935,0.6116457323589041
2023-01-30,0.4555386284236935,0.6116457323589041
2023-01-31,0.4555386284236935,0.6116457323589041
2023-02-01,0.36110223987419277,0.6688329410220034
2023-02-02,0.36110223987419277,0.668840281652802
2023-02-03,0.36110223987419277,0.6688402826371376
2023-02-06,0.36110223987419277,0.6688402826372696
2023-02-07,0.36110223987419277,0.6688402826372696
2023-02-08,0.36110223987419277,0.6688402826372696
2023-02-09,0.36110223987419277,0.6688402826372696
2023-02-10,0.36110223987419277,0.6688402826372696
2023-02-13,0.36110223987419277,0.6688402826372696
2023-02-14,0.36110223987419277,0.6688402826372696
2023-02-15,0.36110223987419277,0.6688402826372696
2023-02-16,0.36110223987419277,0.6688402826372696
2023-02-17,0.36110223987419277,0.6688402826372696
2023-02-20,0.36110223987419277,0.6688402826372696
2023-02-21,0.36110223987419277,0.6688402826372696
2023-02-22,0.36110223987419277,0.6688402826372696
2023-02-23,0.36110223987419277,0.6688402826372696
2023-02-24,0.36110223987419277,0.6688402826372696
2023-02-27,0.36110223987419277,0.6688402826372696
2023-02-28,0.36110223987419277,0.6688402826372696
2023-03-01,0.2622534349277817,0.7201498021526459
2023-03-02,0.2622534349277817,0.7201564373587528
2023-03-03,0.2622534349277817,0.7201564382484958
2023-03-06,0.2622534349277817,0.7201564382486152
2023-03-07,0.2622534349277817,0.7201564382486152
2023-03-08,0.2622534349277817,0.7201564382486152
2023-03-09,0.2622534349277817,0.7201564382486152
2023-03-10,0.2622534349277817,0.7201564382486152
2023-03-13,0.2622534349277817,0.7201564382486152
2023-03-14,0.2622534349277817,0.7201564382486152
2023-03-15,0.2622534349277817,0.7201564382486152
2023-03-16,0.2622534349277817,0.7201564382486152
2023-03-17,0.2622534349277817,0.7201564382486152
2023-03-20,0.2622534349277817,0.7201564382486152
2023-03-21,0.2622534349277817,0.7201564382486152
2023-03-22,0.2622534349277817,0.7201564382486152
2023-03-23,0.2622534349277817,0.7201564382486152
2023-03-24,0.2622534349277817,0.7201564382486152
2023-03-27,0.2622534349277817,0.7201564382486152
2023-03-28,0.2622534349277817,0.7201564382486152
2023-03-29,0.2622534349277817,0.7201564382486152
2023-03-30,0.2622534349277817,0.7201564382486152
2023-03-31,0.2622534349277817,0.7201564382486152
2023-04-03,0.24462756954507164,0.9543295150459922
2023-04-04,0.24462756954507164,0.9543570634229983
2023-04-05,0.24462756954507164,0.954357067117041
2023-04-06,0.24462756954507164,0.9543570671175364
2023-04-07,0.24462756954507164,0.9543570671175364
2023-04-10,0.24462756954507164,0.9543570671175364
2023-04-11,0.24462756954507164,0.9543570671175364
2023-04-12,0.24462756954507164,0.9543570671175364
2023-04-13,0.24462756954507164,0.9543570671175364
2023-04-14,0.24462756954507164,0.9543570671175364
2023-04-17,0.24462756954507164,0.9543570671175364
2023-04-18,0.24462756954507164,0.9543570671175364
2023-04-19,0.24462756954507164,0.9543570671175364
2023-04-20,0.24462756954507164,0.9543570671175364
2023-04-21,0.24462756954507164,0.9543570671175364
2023-04-24,0.24462756954507164,0.9543570671175364
2023-04-25,0.24462756954507164,0.9543570671175364
2023-04-26,0.24462756954507164,0.9543570671175364
2023-04-27,0.24462756954507164,0.9543570671175364
2023-04-28,0.24462756954507164,0.9543570671175364
2023-05-01,0.24462756954507164,0.9543570671175364
2023-05-02,0.23106937808319766,0.9671465448565538
2023-05-03,0.23106937808319766,0.9671482485188778
2023-05-04,0.23106937808319766,0.96714824874733
2023-05-05,0.23106937808319766,0.9671482487473606
2023-05-08,0.23106937808319766,0.9671482487473606
2023-05-09,0.23106937808319766,0.9671482487473606
2023-05-10,0.23106937808319766,0.9671482487473606
2023-05-11,0.23106937808319766,0.9671482487473606
2023-05-12,0.23106937808319766,0.9671482487473606
2023-05-15,0.23106937808319766,0.9671482487473606
2023-05-16,0.23106937808319766,0.9671482487473606
2023-05-17,0.23106937808319766,0.9671482487473606
2023-05-18,0.23106937808319766,0.9671482487473606
2023-05-19,0.23106937808319766,0.9671482487473606
2023-05-22,0.23106937808319766,0.9671482487473606
2023-05-23,0.23106937808319766,0.9671482487473606
2023-05-24,0.23106937808319766,0.9671482487473606
2023-05-25,0.23106937808319766,0.9671482487473606
2023-05-26,0.23106937808319766,0.9671482487473606
2023-05-29,0.23106937808319766,0.9671482487473606
2023-05-30,0.23106937808319766,0.9671482487473606
2023-05-31,0.23106937808319766,0.9671482487473606
2023-06-01,0.19875851922785567,0.98426013271202
2023-06-02,0.19875851922785567,0.9842624073787063
2023-06-05,0.19875851922785567,0.9842624076837271
2023-06-06,0.19875851922785567,0.984262407683768
2023-06-07,0.19875851922785567,0.984262407683768
2023-06-08,0.19875851922785567,0.984262407683768
2023-06-09,0.19875851922785567,0.984262407683768
2023-06-12,0.19875851922785567,0.984262407683768
2023-06-13,0.19875851922785567,0.984262407683768
2023-06-14,0.19875851922785567,0.984262407683768
2023-06-15,0.19875851922785567,0.984262407683768
2023-06-16,0.19875851922785567,0.984262407683768
2023-06-19,0.19875851922785567,0.984262407683768
2023-06-20,0.19875851922785567,0.984262407683768
2023-06-21,0.19875851922785567,0.984262407683768
2023-06-22,0.19875851922785567,0.984262407683768
2023-06-23,0.19875851922785567,0.984262407683768
2023-06-26,0.19875851922785567,0.984262407683768
2023-06-27,0.19875851922785567,0.984262407683768
2023-06-28,0.19875851922785567,0.984262407683768
2023-06-29,0.19875851922785567,0.984262407683768
2023-06-30,0.19875851922785567,0.984262407683768
2023-07-03,0.18201029334213292,0.9172072929090095
2023-07-04,0.18201029334213292,0.9171979724307482
2023-07-05,0.18201029334213292,0.9171979711809135
2023-07-06,0.18201029334213292,0.917197971180746
2023-07-07,0.18201029334213292,0.9171979711807459
2023-07-10,0.18201029334213292,0.9171979711807459
2023-07-11,0.18201029334213292,0.9171979711807459
2023-07-12,0.18201029334213292,0.9171979711807459
2023-07-13,0.18201029334213292,0.9171979711807459
2023-07-14,0.18201029334213292,0.9171979711807459
2023-07-17,0.18201029334213292,0.9171979711807459
2023-07-18,0.18201029334213292,0.9171979711807459
2023-07-19,0.18201029334213292,0.9171979711807459
2023-07-20,0.18201029334213292,0.9171979711807459
2023-07-21,0.18201029334213292,0.9171979711807459
